probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.961035	345.061972	29.901000,,,,,
0.964077	344.844805	30.002000,,,,,
0.968815	344.448961	30.101000,,,,,
0.971239	344.260272	30.201000,,,,,
0.967712	344.521425	30.301000,,,,,
0.962195	344.939605	30.401000,,,,,
0.960312	345.090875	30.502000,,,,,
0.963917	344.842440	30.601000,,,,,
0.968705	344.472273	30.701000,,,,,
0.970880	344.306763	30.801000,,,,,
0.968366	344.516535	30.901000,,,,,
0.963060	344.854076	31.001000,,,,,
0.961166	345.015117	31.101000,,,,,
0.964527	344.778283	31.201000,,,,,
0.969773	344.419310	31.301000,,,,,
0.971263	344.318976	31.401000,,,,,
0.967050	344.602086	31.501000,,,,,
0.962038	344.965836	31.601000,,,,,
0.960904	345.044877	31.701000,,,,,
0.964597	344.795749	31.801000,,,,,
0.969437	344.418646	31.901000,,,,,
0.971291	344.261828	32.001000,,,,,
0.966573	344.627257	32.101000,,,,,
0.961621	345.006132	32.201000,,,,,
0.961132	345.051886	32.301000,,,,,
0.965746	344.697004	32.401000,,,,,
0.970168	344.352780	32.501000,,,,,
0.970539	344.319199	32.601000,,,,,
0.966894	344.607701	32.701000,,,,,
0.962283	344.954168	32.801000,,,,,
0.960844	345.073336	32.901000,,,,,
0.964843	344.759973	33.001000,,,,,
0.969434	344.482899	33.101000,,,,,
0.970667	344.371518	33.201000,,,,,
0.965989	344.735691	33.301000,,,,,
0.961369	345.045387	33.401000,,,,,
0.961103	345.046633	33.501000,,,,,
0.965894	344.653081	33.601000,,,,,
0.969901	344.400355	33.701000,,,,,
0.970558	344.362976	33.801000,,,,,
0.966301	344.697467	33.901000,,,,,
0.961862	344.980807	34.001000,,,,,
0.961224	344.990610	34.101000,,,,,
0.966053	344.706209	34.202000,,,,,
0.970698	344.327176	34.301000,,,,,
0.970049	344.333931	34.401000,,,,,
0.965211	344.710882	34.501000,,,,,
0.961192	344.967022	34.601000,,,,,
0.962131	344.911613	34.701000,,,,,
0.965908	344.695191	34.801000,,,,,
0.969667	344.427809	34.901000,,,,,
0.970500	344.352325	35.001000,,,,,
0.965789	344.701532	35.101000,,,,,
0.961657	344.980441	35.201000,,,,,
0.961599	344.969845	35.301000,,,,,
0.966590	344.612579	35.402000,,,,,
0.970701	344.350194	35.501000,,,,,
0.970111	344.424072	35.601000,,,,,
0.965099	344.761636	35.701000,,,,,
0.960806	345.078960	35.801000,,,,,
0.960959	345.029899	35.901000,,,,,
0.966601	344.599217	36.001000,,,,,
0.970808	344.278154	36.101000,,,,,
0.969424	344.413152	36.201000,,,,,
0.964339	344.769981	36.301000,,,,,
0.961408	344.985356	36.401000,,,,,
0.962037	344.920121	36.501000,,,,,
0.966954	344.593257	36.601000,,,,,
0.970193	344.375916	36.701000,,,,,
0.970206	344.381411	36.801000,,,,,
0.964723	344.745758	36.901000,,,,,
0.960800	345.021752	37.001000,,,,,
0.962126	344.949047	37.101000,,,,,
0.967041	344.577417	37.201000,,,,,
0.970378	344.370491	37.301000,,,,,
0.968667	344.468166	37.401000,,,,,
0.964749	344.775709	37.501000,,,,,
0.960685	345.047451	37.601000,,,,,
0.961707	344.941880	37.701000,,,,,
0.966362	344.627775	37.801000,,,,,
0.970810	344.303749	37.901000,,,,,
0.969417	344.395862	38.001000,,,,,
0.965077	344.745527	38.101000,,,,,
0.961312	345.057768	38.201000,,,,,
0.962257	344.915069	38.301000,,,,,
0.966472	344.599476	38.401000,,,,,
0.969913	344.396158	38.501000,,,,,
0.969857	344.353866	38.601000,,,,,
0.964513	344.707724	38.701000,,,,,
0.960472	345.051304	38.801000,,,,,
0.962322	344.878277	38.901000,,,,,
0.967539	344.539788	39.001000,,,,,
0.970182	344.359370	39.101000,,,,,
0.969732	344.408166	39.201000,,,,,
0.965589	344.679853	39.301000,,,,,
0.961072	345.008084	39.401000,,,,,
0.961432	344.958229	39.501000,,,,,
0.966226	344.634359	39.601000,,,,,
0.970655	344.301593	39.701000,,,,,
0.970000	344.410152	39.801000,,,,,
0.964928	344.783823	39.901000,,,,,
0.961249	344.989447	40.001000,,,,,
0.961758	345.010791	40.101000,,,,,
0.965891	344.690613	40.201000,,,,,
0.970456	344.292819	40.301000,,,,,
0.970763	344.308307	40.401000,,,,,
0.965390	344.674612	40.501000,,,,,
0.961442	345.000479	40.601000,,,,,
0.962352	344.877298	40.701000,,,,,
0.967355	344.559983	40.801000,,,,,
0.970501	344.309902	40.901000,,,,,
0.969736	344.334672	41.001000,,,,,
0.965246	344.701527	41.101000,,,,,
0.961105	344.985227	41.201000,,,,,
0.961327	344.986579	41.301000,,,,,
0.966221	344.644966	41.401000,,,,,
0.970666	344.338761	41.501000,,,,,
0.969402	344.468919	41.601000,,,,,
0.964471	344.794156	41.701000,,,,,
0.961138	345.021083	41.801000,,,,,
0.962016	344.968819	41.901000,,,,,
0.966671	344.615005	42.001000,,,,,
0.970912	344.295942	42.101000,,,,,
0.969837	344.381316	42.201000,,,,,
0.966033	344.609125	42.301000,,,,,
0.961089	345.029429	42.401000,,,,,
0.961284	345.015213	42.501000,,,,,
0.965778	344.682803	42.602000,,,,,
0.969418	344.399422	42.701000,,,,,
0.969423	344.409453	42.801000,,,,,
0.964914	344.749108	42.901000,,,,,
0.961451	344.952366	43.001000,,,,,
0.961566	344.963054	43.101000,,,,,
0.965664	344.695973	43.201000,,,,,
0.970705	344.333818	43.301000,,,,,
0.970225	344.378513	43.401000,,,,,
0.965307	344.735861	43.501000,,,,,
0.961269	344.968210	43.601000,,,,,
0.960824	345.022382	43.701000,,,,,
0.965611	344.695128	43.801000,,,,,
0.969650	344.387950	43.901000,,,,,
0.969909	344.418011	44.001000,,,,,
0.965895	344.672646	44.101000,,,,,
0.960963	345.034888	44.201000,,,,,
0.961913	344.995335	44.301000,,,,,
0.967014	344.577425	44.401000,,,,,
0.970804	344.302403	44.501000,,,,,
0.969347	344.412036	44.601000,,,,,
0.965955	344.655315	44.701000,,,,,
0.961746	344.953471	44.801000,,,,,
0.962585	344.858314	44.901000,,,,,
0.966435	344.635069	45.001000,,,,,
0.970972	344.287379	45.102000,,,,,
0.969909	344.384038	45.201000,,,,,
0.964341	344.772166	45.301000,,,,,
0.960871	344.991531	45.401000,,,,,
0.961656	344.954631	45.501000,,,,,
0.965834	344.585796	45.601000,,,,,
0.970112	344.391489	45.701000,,,,,
0.969486	344.450644	45.801000,,,,,
0.964745	344.813458	45.901000,,,,,
0.961187	345.073960	46.001000,,,,,
0.962536	344.941348	46.101000,,,,,
0.967627	344.541309	46.201000,,,,,
0.970661	344.295299	46.301000,,,,,
0.968920	344.407484	46.401000,,,,,
0.964268	344.792780	46.501000,,,,,
0.960853	345.050424	46.601000,,,,,
0.961778	344.988852	46.701000,,,,,
0.966755	344.639516	46.801000,,,,,
0.970376	344.337533	46.901000,,,,,
0.969501	344.389828	47.001000,,,,,
0.963578	344.775017	47.102000,,,,,
0.960684	345.046692	47.201000,,,,,
0.962725	344.882589	47.301000,,,,,
0.967358	344.552691	47.401000,,,,,
0.970665	344.316134	47.501000,,,,,
0.969562	344.422382	47.601000,,,,,
0.964872	344.757166	47.701000,,,,,
0.961090	345.021239	47.801000,,,,,
0.962323	344.914662	47.901000,,,,,
0.967471	344.529184	48.001000,,,,,
0.970718	344.344637	48.101000,,,,,
0.967963	344.533803	48.201000,,,,,
0.963007	344.901372	48.301000,,,,,
0.960657	345.088888	48.401000,,,,,
0.962839	344.958108	48.501000,,,,,
0.967608	344.534360	48.601000,,,,,
0.970826	344.298196	48.701000,,,,,
0.968539	344.489109	48.801000,,,,,
0.964069	344.760459	48.901000,,,,,
0.960715	345.021972	49.001000,,,,,
0.963675	344.817436	49.101000,,,,,
0.967902	344.506812	49.201000,,,,,
0.970564	344.335154	49.301000,,,,,
0.968188	344.514498	49.401000,,,,,
0.962975	344.885158	49.501000,,,,,
0.960811	345.010973	49.601000,,,,,
0.963182	344.878992	49.701000,,,,,
0.968203	344.527904	49.801000,,,,,
0.970127	344.363270	49.901000,,,,,
0.967701	344.539732	50.001000,,,,,
0.962856	344.932726	50.101000,,,,,
0.961002	345.051917	50.201000,,,,,
0.964491	344.821712	50.301000,,,,,
0.968825	344.480100	50.401000,,,,,
0.970815	344.337744	50.501000,,,,,
0.967545	344.548773	50.601000,,,,,
0.962889	344.856971	50.701000,,,,,
0.960238	345.081240	50.801000,,,,,
0.964320	344.829933	50.901000,,,,,
0.969731	344.435115	51.001000,,,,,
0.970468	344.415262	51.101000,,,,,
0.966798	344.607047	51.201000,,,,,
0.962127	344.997494	51.301000,,,,,
0.961889	344.947488	51.402000,,,,,
0.965654	344.704372	51.501000,,,,,
0.970085	344.352959	51.601000,,,,,
0.971263	344.272273	51.701000,,,,,
0.966748	344.655941	51.801000,,,,,
0.961793	344.988949	51.901000,,,,,
0.961380	344.988133	52.001000,,,,,
