probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
3.033289	409.055153	13.202000,,,,,
3.040511	408.557649	13.302000,,,,,
3.042944	408.310198	13.402000,,,,,
3.035974	408.756859	13.502000,,,,,
3.032146	409.034436	13.602000,,,,,
3.038220	408.607946	13.702000,,,,,
3.043784	408.184077	13.802000,,,,,
3.039451	408.470569	13.902000,,,,,
3.032541	409.009085	14.002000,,,,,
3.035111	408.864302	14.102000,,,,,
3.042496	408.346584	14.202000,,,,,
3.041602	408.360642	14.302000,,,,,
3.034280	408.867761	14.402000,,,,,
3.034433	408.739573	14.502000,,,,,
3.041362	408.249830	14.602000,,,,,
3.044833	408.027431	14.702000,,,,,
3.038411	408.481230	14.802000,,,,,
3.033128	408.876088	14.902000,,,,,
3.038484	408.464815	15.006000,,,,,
3.044927	408.015223	15.102000,,,,,
3.041805	408.280511	15.202000,,,,,
3.034410	408.837534	15.302000,,,,,
3.035546	408.718872	15.402000,,,,,
3.043579	408.084700	15.502000,,,,,
3.045156	407.892819	15.602000,,,,,
3.037852	408.411408	15.702000,,,,,
3.035243	408.612036	15.802000,,,,,
3.041413	408.182292	15.902000,,,,,
3.046172	407.897147	16.002000,,,,,
3.040805	408.305516	16.102000,,,,,
3.034979	408.643623	16.202000,,,,,
3.038838	408.366500	16.303000,,,,,
3.045537	407.888120	16.402000,,,,,
3.043561	408.067574	16.503000,,,,,
3.036462	408.521188	16.602000,,,,,
3.036586	408.490616	16.702000,,,,,
3.043545	407.987371	16.802000,,,,,
3.046103	407.781991	16.902000,,,,,
3.040128	408.242436	17.002000,,,,,
3.035581	408.567625	17.102000,,,,,
3.039779	408.274844	17.202000,,,,,
3.045521	407.861780	17.302000,,,,,
3.043061	408.025976	17.402000,,,,,
3.036560	408.436248	17.502000,,,,,
3.036812	408.446470	17.602000,,,,,
3.043984	407.911756	17.702000,,,,,
3.045911	407.800649	17.802000,,,,,
3.039369	408.267656	17.902000,,,,,
3.035664	408.489524	18.002000,,,,,
3.041081	408.091136	18.102000,,,,,
3.046909	407.692488	18.202000,,,,,
3.043231	407.937280	18.302000,,,,,
3.036274	408.499294	18.402000,,,,,
3.037969	408.326721	18.502000,,,,,
3.045412	407.776180	18.602000,,,,,
3.045640	407.761759	18.702000,,,,,
3.039204	408.252086	18.802000,,,,,
3.036470	408.420920	18.902000,,,,,
3.043336	407.953308	19.002000,,,,,
3.047561	407.629810	19.102000,,,,,
3.041960	407.951826	19.202000,,,,,
3.036125	408.404777	19.302000,,,,,
3.039863	408.150949	19.402000,,,,,
3.047353	407.613574	19.502000,,,,,
3.045478	407.784585	19.602000,,,,,
3.038002	408.313970	19.702000,,,,,
3.037519	408.324636	19.802000,,,,,
3.045503	407.748167	19.902000,,,,,
3.047584	407.566850	20.002000,,,,,
3.040802	408.049550	20.102000,,,,,
3.036828	408.357411	20.202000,,,,,
3.042316	407.996783	20.302000,,,,,
3.048008	407.548487	20.402000,,,,,
3.043026	407.885176	20.502000,,,,,
3.036435	408.376382	20.602000,,,,,
3.039718	408.138355	20.702000,,,,,
3.047085	407.618747	20.802000,,,,,
3.045871	407.699461	20.902000,,,,,
3.038091	408.258383	21.002000,,,,,
3.037488	408.269791	21.102000,,,,,
3.044954	407.756746	21.202000,,,,,
3.047791	407.523730	21.302000,,,,,
3.040923	408.061046	21.402000,,,,,
3.036856	408.377828	21.502000,,,,,
3.041510	407.997698	21.602000,,,,,
3.047550	407.526389	21.702000,,,,,
3.044028	407.765270	21.802000,,,,,
3.037096	408.315697	21.902000,,,,,
3.039603	408.073428	22.002000,,,,,
3.046613	407.604002	22.102000,,,,,
3.047172	407.528560	22.202000,,,,,
3.039440	408.107227	22.302000,,,,,
3.037273	408.247460	22.402000,,,,,
3.044005	407.842601	22.502000,,,,,
3.048312	407.457852	22.602000,,,,,
3.043272	407.880494	22.702000,,,,,
3.037662	408.239173	22.802000,,,,,
3.041122	407.980108	22.902000,,,,,
3.047742	407.465364	23.002000,,,,,
3.045993	407.592092	23.102000,,,,,
3.039563	408.072758	23.202000,,,,,
3.039048	408.165209	23.303000,,,,,
3.046116	407.622344	23.402000,,,,,
3.048225	407.456279	23.503000,,,,,
3.041865	407.881001	23.602000,,,,,
3.038202	408.167423	23.702000,,,,,
3.042549	407.841733	23.802000,,,,,
3.048319	407.431636	23.902000,,,,,
3.045814	407.667897	24.002000,,,,,
3.038650	408.168442	24.102000,,,,,
3.039701	408.060612	24.202000,,,,,
3.046540	407.569210	24.302000,,,,,
3.047895	407.459505	24.403000,,,,,
3.040788	407.988187	24.502000,,,,,
3.038069	408.195049	24.602000,,,,,
3.043541	407.775461	24.702000,,,,,
3.048402	407.395326	24.802000,,,,,
3.044014	407.710493	24.902000,,,,,
3.037680	408.191807	25.002000,,,,,
3.040705	408.010522	25.102000,,,,,
3.048246	407.463646	25.202000,,,,,
3.046991	407.491161	25.302000,,,,,
3.039413	408.036677	25.402000,,,,,
3.038020	408.144426	25.502000,,,,,
3.045272	407.622834	25.602000,,,,,
3.049082	407.347930	25.703000,,,,,
3.043446	407.774383	25.802000,,,,,
3.037845	408.152062	25.902000,,,,,
3.042046	407.886583	26.002000,,,,,
3.048687	407.366045	26.102000,,,,,
3.046321	407.560547	26.202000,,,,,
3.039274	408.074873	26.302000,,,,,
3.039811	408.048766	26.402000,,,,,
3.047577	407.456057	26.502000,,,,,
3.049180	407.280333	26.602000,,,,,
3.042312	407.775048	26.702000,,,,,
3.038286	408.097466	26.802000,,,,,
3.044240	407.726187	26.903000,,,,,
3.050018	407.291463	27.002000,,,,,
3.045327	407.641670	27.102000,,,,,
3.038372	408.083495	27.202000,,,,,
3.041211	407.844347	27.302000,,,,,
3.048235	407.371327	27.402000,,,,,
3.048005	407.386636	27.502000,,,,,
3.040812	407.932682	27.602000,,,,,
3.038982	408.033669	27.702000,,,,,
3.046181	407.510358	27.802000,,,,,
3.049779	407.269697	27.902000,,,,,
3.043974	407.676351	28.002000,,,,,
3.038003	408.106028	28.103000,,,,,
3.042931	407.760538	28.202000,,,,,
3.049567	407.274718	28.302000,,,,,
3.047371	407.411486	28.402000,,,,,
3.039811	407.919472	28.502000,,,,,
3.039853	407.928022	28.602000,,,,,
3.047311	407.394195	28.702000,,,,,
3.049286	407.306049	28.802000,,,,,
3.043149	407.727253	28.902000,,,,,
3.039027	407.983182	29.002000,,,,,
3.044247	407.642085	29.102000,,,,,
3.049881	407.182223	29.202000,,,,,
3.046474	407.458047	29.302000,,,,,
3.040172	407.922302	29.402000,,,,,
3.041676	407.775963	29.502000,,,,,
3.048920	407.227415	29.602000,,,,,
3.049957	407.114063	29.702000,,,,,
3.043144	407.657042	29.802000,,,,,
3.040138	407.866273	29.902000,,,,,
3.046011	407.443866	30.002000,,,,,
3.051004	407.114096	30.102000,,,,,
3.047143	407.341855	30.202000,,,,,
3.040145	407.801497	30.302000,,,,,
3.042564	407.666633	30.402000,,,,,
3.050117	407.117282	30.502000,,,,,
3.049921	407.124366	30.602000,,,,,
3.042909	407.619036	30.702000,,,,,
3.041149	407.717458	30.802000,,,,,
3.048254	407.192490	30.902000,,,,,
3.051405	406.962304	31.002000,,,,,
3.045632	407.404387	31.102000,,,,,
3.040003	407.778729	31.202000,,,,,
3.044129	407.493929	31.302000,,,,,
3.051191	406.983710	31.402000,,,,,
3.048501	407.181078	31.502000,,,,,
3.041779	407.625676	31.602000,,,,,
3.042216	407.571960	31.703000,,,,,
3.049839	407.028037	31.802000,,,,,
3.052228	406.845348	31.902000,,,,,
3.045331	407.324744	32.002000,,,,,
3.041575	407.539725	32.102000,,,,,
3.046793	407.162976	32.202000,,,,,
3.052323	406.794120	32.302000,,,,,
3.048345	407.101181	32.402000,,,,,
3.042008	407.593766	32.502000,,,,,
3.044433	407.382733	32.602000,,,,,
3.053217	406.607934	32.702000,,,,,
3.052830	406.605665	32.802000,,,,,
3.045283	407.186057	32.902000,,,,,
3.043603	407.291875	33.002000,,,,,
3.050753	406.791820	33.102000,,,,,
3.054665	406.490242	33.202000,,,,,
3.048924	406.894951	33.302000,,,,,
3.043616	407.292673	33.402000,,,,,
3.048298	406.958793	33.510000,,,,,
3.054018	406.575236	33.602000,,,,,
3.052430	406.645618	33.702000,,,,,
3.047077	406.814219	33.802000,,,,,
3.047236	406.777835	33.902000,,,,,
3.055183	406.183896	34.002000,,,,,
