probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-1.050000E+02,-1.622213e-07,9.91e+37,1975.527,21508.0,
-1.047500E+02,-1.000919e-07,9.91e+37,1976.5839999999998,21508.0,
-1.045000E+02,-8.645382000000001e-08,9.91e+37,1977.645,21508.0,
-1.042500E+02,-7.938225e-08,9.91e+37,1978.7020000000002,21508.0,
-1.040000E+02,-7.130032e-08,9.91e+37,1979.7620000000002,21508.0,
-1.037500E+02,-7.130032e-08,9.91e+37,1980.8229999999999,21508.0,
-1.035000E+02,-6.574402e-08,9.91e+37,1981.881,21508.0,
-1.032500E+02,-5.9177530000000005e-08,9.91e+37,1982.9370000000001,21508.0,
-1.030000E+02,-5.7157019999999993e-08,9.91e+37,1983.997,21508.0,
-1.027500E+02,-5.362121e-08,9.91e+37,1985.0539999999999,21508.0,
-1.025000E+02,-4.958029e-08,9.91e+37,1986.116,21508.0,
-1.022500E+02,-4.654961e-08,9.91e+37,1987.174,21508.0,
-1.020000E+02,-4.099332e-08,9.91e+37,1988.233,21508.0,
-1.017500E+02,-4.2003510000000006e-08,9.91e+37,1989.295,21508.0,
-1.015000E+02,-3.7962580000000006e-08,9.91e+37,1990.3570000000002,21508.0,
-1.012500E+02,-2.5839830000000004e-08,9.91e+37,1991.415,21508.0,
-1.010000E+02,-2.230403e-08,9.91e+37,1992.475,21508.0,
-1.007500E+02,-1.9273330000000003e-08,9.91e+37,1993.5339999999999,21508.0,
-1.005000E+02,-1.1191469999999998e-08,9.91e+37,1994.5929999999998,21508.0,
-1.002500E+02,-9.676127e-09,9.91e+37,1995.6529999999998,21508.0,
-1.000000E+02,-7.150534000000001e-09,9.91e+37,1996.74,21508.0,
-9.975000E+01,-5.840257e-10,9.91e+37,1997.82,21508.0,
-9.950000E+01,9.313226e-10,9.91e+37,1998.88,21508.0,
-9.925000E+01,1.002249e-08,9.91e+37,1999.9560000000001,21508.0,
-9.900000E+01,7.497162e-09,9.91e+37,2001.015,21508.0,
-9.875000E+01,1.70934e-08,9.91e+37,2002.089,21508.0,
-9.850000E+01,2.2649129999999998e-08,9.91e+37,2003.15,21508.0,
-9.825000E+01,2.9720020000000004e-08,9.91e+37,2004.211,21508.0,
-9.800000E+01,3.729599e-08,9.91e+37,2005.271,21508.0,
-9.775000E+01,4.487195e-08,9.91e+37,2006.3270000000002,21508.0,
-9.750000E+01,5.194287e-08,9.91e+37,2007.4029999999998,21508.0,
-9.725000E+01,6.204416000000001e-08,9.91e+37,2008.46,21508.0,
-9.700000E+01,7.012521999999999e-08,9.91e+37,2009.5179999999998,21508.0,
-9.675000E+01,7.871132e-08,9.91e+37,2010.579,21508.0,
-9.650000E+01,8.628728000000001e-08,9.91e+37,2011.635,21508.0,
-9.625000E+01,9.790378000000001e-08,9.91e+37,2012.693,21508.0,
-9.600000E+01,1.165912e-07,9.91e+37,2013.7520000000002,21508.0,
-9.575000E+01,1.236621e-07,9.91e+37,2014.81,21508.0,
-9.550000E+01,1.3376329999999998e-07,9.91e+37,2015.868,21508.0,
-9.525000E+01,1.494204e-07,9.91e+37,2016.9289999999999,21508.0,
-9.500000E+01,1.7012799999999997e-07,9.91e+37,2017.989,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
3.774372	384.519483	0.001000,,,,,
3.762864	387.188977	0.101000,,,,,
3.757196	387.925427	0.201000,,,,,
3.750220	388.280328	0.301000,,,,,
3.752123	388.054605	0.401000,,,,,
3.760122	387.427652	0.501000,,,,,
3.760859	387.362629	0.601000,,,,,
3.753830	387.814274	0.701000,,,,,
3.752633	387.895749	0.803000,,,,,
3.759977	387.333394	0.901000,,,,,
3.762641	387.105975	1.001000,,,,,
3.755510	387.647838	1.101000,,,,,
3.751028	388.011702	1.201000,,,,,
3.758082	387.493890	1.301000,,,,,
3.763008	387.100277	1.401000,,,,,
3.759068	387.349537	1.501000,,,,,
3.752136	387.848581	1.602000,,,,,
3.756342	387.551292	1.701000,,,,,
3.763112	387.091886	1.801000,,,,,
3.760619	387.303011	1.901000,,,,,
3.753318	387.824351	2.001000,,,,,
3.755072	387.652332	2.101000,,,,,
3.763320	387.029430	2.201000,,,,,
3.763015	387.064628	2.301000,,,,,
3.754173	387.723464	2.401000,,,,,
3.754341	387.736651	2.501000,,,,,
3.761859	387.165597	2.601000,,,,,
3.763966	387.021453	2.701000,,,,,
3.756548	387.550912	2.801000,,,,,
3.753926	387.762674	2.901000,,,,,
3.760003	387.334986	3.001000,,,,,
3.765026	386.974166	3.101000,,,,,
3.758042	387.450798	3.201000,,,,,
3.752724	387.815398	3.301000,,,,,
3.758695	387.361296	3.401000,,,,,
3.764914	386.954573	3.501000,,,,,
3.760299	387.332423	3.601000,,,,,
3.752995	387.874843	3.701000,,,,,
3.756521	387.602821	3.801000,,,,,
3.763964	387.028946	3.901000,,,,,
3.762474	387.145782	4.001000,,,,,
3.754655	387.723268	4.101000,,,,,
3.755549	387.661838	4.201000,,,,,
3.762761	387.154378	4.302000,,,,,
3.763148	387.077920	4.401000,,,,,
3.755369	387.654377	4.502000,,,,,
3.753435	387.796704	4.602000,,,,,
3.761032	387.263599	4.701000,,,,,
3.764062	387.040268	4.801000,,,,,
3.757091	387.515084	4.902000,,,,,
3.753396	387.782023	5.001000,,,,,
3.759264	387.335344	5.101000,,,,,
3.764950	386.926146	5.201000,,,,,
3.759175	387.384698	5.301000,,,,,
3.753470	387.812198	5.401000,,,,,
3.757363	387.520710	5.501000,,,,,
3.764509	386.962762	5.601000,,,,,
3.760368	387.250465	5.701000,,,,,
3.753894	387.727311	5.801000,,,,,
3.755913	387.620673	5.901000,,,,,
3.763616	387.062462	6.001000,,,,,
3.763022	387.102132	6.101000,,,,,
3.755222	387.637245	6.201000,,,,,
3.754756	387.686491	6.302000,,,,,
3.762454	387.136366	6.401000,,,,,
3.764242	386.991861	6.502000,,,,,
3.756724	387.549344	6.601000,,,,,
3.754297	387.692844	6.701000,,,,,
3.761735	387.141593	6.801000,,,,,
3.765532	386.850306	6.901000,,,,,
3.757800	387.479259	7.001000,,,,,
3.753877	387.762210	7.101000,,,,,
3.760114	387.292457	7.201000,,,,,
3.765863	386.856866	7.301000,,,,,
3.759998	387.248393	7.401000,,,,,
3.754856	387.627451	7.501000,,,,,
3.758288	387.419973	7.601000,,,,,
3.765047	386.953762	7.701000,,,,,
3.761839	387.185628	7.801000,,,,,
3.754247	387.716899	7.901000,,,,,
3.756899	387.507337	8.001000,,,,,
3.765083	386.910438	8.101000,,,,,
3.763654	387.021177	8.201000,,,,,
3.755918	387.588157	8.301000,,,,,
3.755606	387.587986	8.401000,,,,,
3.763298	387.043350	8.501000,,,,,
3.764969	386.903776	8.601000,,,,,
3.757672	387.473611	8.701000,,,,,
3.754674	387.720558	8.801000,,,,,
3.761283	387.218631	8.901000,,,,,
3.765270	386.929285	9.001000,,,,,
3.759477	387.298035	9.101000,,,,,
3.753642	387.714188	9.201000,,,,,
3.759547	387.316710	9.302000,,,,,
3.764888	386.964101	9.401000,,,,,
3.760881	387.243178	9.501000,,,,,
3.753821	387.761855	9.601000,,,,,
3.757270	387.455212	9.701000,,,,,
3.764812	386.908792	9.801000,,,,,
3.762900	387.052468	9.901000,,,,,
3.754425	387.684969	10.001000,,,,,
3.756073	387.559164	10.101000,,,,,
3.763444	387.017188	10.201000,,,,,
3.764161	386.956855	10.301000,,,,,
3.755676	387.581989	10.401000,,,,,
3.755134	387.621528	10.501000,,,,,
3.762791	387.095078	10.601000,,,,,
3.764983	386.914540	10.701000,,,,,
3.757379	387.433801	10.801000,,,,,
3.754275	387.659181	10.901000,,,,,
3.761027	387.185667	11.001000,,,,,
3.765464	386.899251	11.101000,,,,,
3.759636	387.338334	11.201000,,,,,
3.754060	387.747120	11.301000,,,,,
3.760322	387.234431	11.401000,,,,,
3.766252	386.814917	11.501000,,,,,
3.761623	387.158853	11.601000,,,,,
3.754193	387.724566	11.701000,,,,,
3.758739	387.419304	11.801000,,,,,
3.765702	386.873892	11.901000,,,,,
3.763848	386.995754	12.001000,,,,,
3.756447	387.549114	12.101000,,,,,
3.756925	387.512894	12.201000,,,,,
3.765175	386.909652	12.301000,,,,,
3.765748	386.877693	12.402000,,,,,
3.757829	387.435785	12.501000,,,,,
3.756266	387.506403	12.601000,,,,,
3.763281	387.009595	12.701000,,,,,
3.765865	386.835818	12.801000,,,,,
3.758987	387.385847	12.902000,,,,,
3.755616	387.614042	13.001000,,,,,
3.761300	387.177048	13.101000,,,,,
3.766665	386.743314	13.201000,,,,,
3.761288	387.152684	13.301000,,,,,
3.755430	387.581526	13.401000,,,,,
3.759611	387.296569	13.501000,,,,,
3.766544	386.793096	13.601000,,,,,
3.763595	387.027079	13.701000,,,,,
3.756360	387.539239	13.801000,,,,,
3.757352	387.460814	13.901000,,,,,
3.765681	386.869583	14.001000,,,,,
3.764633	386.948746	14.101000,,,,,
3.757639	387.435363	14.201000,,,,,
3.755882	387.548992	14.301000,,,,,
3.762997	387.000528	14.401000,,,,,
3.766422	386.786205	14.501000,,,,,
3.759025	387.354436	14.601000,,,,,
3.754260	387.722517	14.701000,,,,,
3.761376	387.152551	14.801000,,,,,
3.766344	386.792467	14.904000,,,,,
3.760834	387.152823	15.001000,,,,,
3.755221	387.591296	15.101000,,,,,
3.760263	387.248627	15.202000,,,,,
3.766399	386.825010	15.301000,,,,,
