probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.964003	537.223138	7.001000,,,,,
0.963768	537.178313	7.102000,,,,,
0.967188	536.950966	7.201000,,,,,
0.970209	536.724956	7.301000,,,,,
0.971244	536.619100	7.401000,,,,,
0.969595	536.811482	7.501000,,,,,
0.965395	537.113972	7.601000,,,,,
0.963581	537.167860	7.701000,,,,,
0.966358	537.066311	7.801000,,,,,
0.970164	536.766521	7.901000,,,,,
0.971712	536.611989	8.001000,,,,,
0.970531	536.711880	8.112000,,,,,
0.966844	536.978100	8.201000,,,,,
0.963816	537.095248	8.301000,,,,,
0.964797	537.135090	8.401000,,,,,
0.968956	536.842950	8.501000,,,,,
0.972314	536.495475	8.601000,,,,,
0.971470	536.672926	8.701000,,,,,
0.968085	536.898638	8.802000,,,,,
0.965184	537.039226	8.901000,,,,,
0.965242	537.043344	9.001000,,,,,
0.968332	536.813023	9.114000,,,,,
0.971725	536.509764	9.201000,,,,,
0.972769	536.505283	9.301000,,,,,
0.969441	536.793248	9.401000,,,,,
0.965294	536.975587	9.502000,,,,,
0.965238	537.110542	9.601000,,,,,
0.967315	536.898422	9.701000,,,,,
0.970255	536.603735	9.801000,,,,,
0.972768	536.482497	9.901000,,,,,
0.971342	536.578538	10.001000,,,,,
0.966881	536.796340	10.101000,,,,,
0.964888	537.020249	10.201000,,,,,
0.966794	536.925288	10.301000,,,,,
0.970484	536.617588	10.401000,,,,,
0.973102	536.475122	10.501000,,,,,
0.972161	536.559219	10.601000,,,,,
0.968172	536.790352	10.701000,,,,,
0.964889	537.009964	10.801000,,,,,
0.965752	536.957312	10.901000,,,,,
0.969379	536.617127	11.001000,,,,,
0.973217	536.413351	11.101000,,,,,
0.972716	536.486657	11.201000,,,,,
0.969485	536.652604	11.302000,,,,,
0.966760	536.865431	11.401000,,,,,
0.966027	536.973570	11.501000,,,,,
0.968512	536.741532	11.601000,,,,,
0.972435	536.405447	11.701000,,,,,
0.974152	536.317376	11.801000,,,,,
0.971231	536.533065	11.901000,,,,,
0.967030	536.719966	12.001000,,,,,
0.965887	536.894882	12.101000,,,,,
0.967452	536.827818	12.201000,,,,,
0.971278	536.454781	12.301000,,,,,
0.974039	536.368834	12.401000,,,,,
0.972849	536.416833	12.501000,,,,,
0.968462	536.662901	12.601000,,,,,
0.966064	536.875918	12.701000,,,,,
0.967520	536.779731	12.801000,,,,,
0.970863	536.432662	12.901000,,,,,
0.973689	536.335617	13.001000,,,,,
0.973620	536.345778	13.101000,,,,,
0.970285	536.571913	13.201000,,,,,
0.966739	536.844670	13.301000,,,,,
0.966427	536.817942	13.401000,,,,,
0.969806	536.522206	13.501000,,,,,
0.973760	536.269733	13.601000,,,,,
0.973833	536.279138	13.701000,,,,,
0.970963	536.394022	13.801000,,,,,
0.968189	536.690227	13.901000,,,,,
0.966747	536.809887	14.001000,,,,,
0.969116	536.569568	14.101000,,,,,
0.973917	536.341880	14.201000,,,,,
0.975295	536.158688	14.301000,,,,,
0.972048	536.352896	14.401000,,,,,
0.968690	536.638147	14.502000,,,,,
0.966696	536.725219	14.601000,,,,,
0.968548	536.584152	14.701000,,,,,
0.972361	536.377640	14.801000,,,,,
0.974878	536.209814	14.901000,,,,,
0.973519	536.213582	15.001000,,,,,
0.969698	536.618538	15.101000,,,,,
0.967303	536.744532	15.201000,,,,,
0.968204	536.516089	15.301000,,,,,
0.972094	536.412934	15.401000,,,,,
0.974694	536.186573	15.501000,,,,,
0.975036	536.103911	15.601000,,,,,
0.971895	536.383023	15.701000,,,,,
0.967838	536.702110	15.801000,,,,,
0.966769	536.736259	15.901000,,,,,
0.970383	536.497996	16.001000,,,,,
0.974011	536.253784	16.101000,,,,,
0.974768	536.065392	16.201000,,,,,
0.973073	536.280204	16.301000,,,,,
0.969438	536.520004	16.401000,,,,,
0.967214	536.597700	16.501000,,,,,
0.969506	536.543812	16.601000,,,,,
0.973826	536.186944	16.701000,,,,,
0.975629	536.077434	16.801000,,,,,
0.974114	536.215998	16.901000,,,,,
0.970189	536.462745	17.001000,,,,,
0.967667	536.575531	17.101000,,,,,
0.968581	536.575540	17.201000,,,,,
0.971991	536.334211	17.301000,,,,,
0.974994	535.997440	17.401000,,,,,
0.975235	536.097317	17.501000,,,,,
0.971481	536.380937	17.601000,,,,,
0.968068	536.568748	17.701000,,,,,
0.968759	536.617423	17.801000,,,,,
0.971861	536.332495	17.901000,,,,,
0.975172	536.112697	18.001000,,,,,
0.975744	536.025099	18.101000,,,,,
0.973226	536.217652	18.201000,,,,,
0.968639	536.510023	18.301000,,,,,
0.967661	536.599110	18.401000,,,,,
0.970878	536.357713	18.501000,,,,,
0.974748	536.121402	18.601000,,,,,
0.975641	536.036392	18.701000,,,,,
0.974098	536.183817	18.801000,,,,,
0.970965	536.372115	18.901000,,,,,
0.968314	536.509137	19.001000,,,,,
0.969354	536.459231	19.102000,,,,,
0.973708	536.135142	19.201000,,,,,
0.976101	535.918780	19.301000,,,,,
0.975584	536.033320	19.401000,,,,,
0.972100	536.321505	19.501000,,,,,
0.968651	536.505247	19.601000,,,,,
0.968609	536.503672	19.701000,,,,,
0.972156	536.236465	19.801000,,,,,
0.975965	535.953734	19.901000,,,,,
0.976788	535.887435	20.001000,,,,,
0.973017	536.141129	20.101000,,,,,
0.969426	536.363655	20.201000,,,,,
0.969294	536.460304	20.301000,,,,,
0.971586	536.281054	20.401000,,,,,
0.974613	535.980837	20.501000,,,,,
0.977034	535.923341	20.601000,,,,,
0.975273	536.024207	20.701000,,,,,
0.970743	536.297456	20.801000,,,,,
0.968851	536.469177	20.901000,,,,,
0.970056	536.359762	21.001000,,,,,
0.973169	536.086006	21.101000,,,,,
0.976521	535.949104	21.201000,,,,,
0.976700	535.902075	21.301000,,,,,
0.973425	536.141163	21.401000,,,,,
0.969601	536.437743	21.501000,,,,,
0.969437	536.433041	21.601000,,,,,
0.972725	536.096175	21.701000,,,,,
0.976525	535.857810	21.801000,,,,,
0.976866	535.834107	21.901000,,,,,
0.974305	535.975676	22.001000,,,,,
0.971102	536.286063	22.101000,,,,,
0.969090	536.372800	22.201000,,,,,
0.970733	536.262035	22.301000,,,,,
0.975251	535.997683	22.401000,,,,,
0.977644	535.767253	22.501000,,,,,
0.975642	535.878439	22.601000,,,,,
0.972664	536.177114	22.701000,,,,,
0.970227	536.267694	22.801000,,,,,
0.970028	536.239255	22.901000,,,,,
0.973686	536.113138	23.001000,,,,,
0.977260	535.853634	23.101000,,,,,
0.977130	535.771792	23.201000,,,,,
0.973529	536.143074	23.301000,,,,,
0.970261	536.310339	23.401000,,,,,
0.969514	536.288221	23.501000,,,,,
