probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-1.150000E+02,-9.756199e-08,9.91e+37,9912.525,21508.0,
-1.147500E+02,-3.139468e-08,9.91e+37,9913.584,21508.0,
-1.145000E+02,-2.0282610000000002e-08,9.91e+37,9914.646,21508.0,
-1.142500E+02,-1.1190930000000002e-08,9.91e+37,9915.726,21508.0,
-1.140000E+02,-1.089053e-09,9.91e+37,9916.784,21508.0,
-1.137500E+02,6.48679e-09,9.91e+37,9917.845,21508.0,
-1.135000E+02,1.2547310000000001e-08,9.91e+37,9918.907,21508.0,
-1.132500E+02,2.2143099999999997e-08,9.91e+37,9919.966,21508.0,
-1.130000E+02,3.123387e-08,9.91e+37,9921.024,21508.0,
-1.127500E+02,3.8304449999999995e-08,9.91e+37,9922.087,21508.0,
-1.125000E+02,4.3859900000000005e-08,9.91e+37,9923.146,21508.0,
-1.122500E+02,6.204149e-08,9.91e+37,9924.208,21508.0,
-1.120000E+02,7.567758000000001e-08,9.91e+37,9925.27,21508.0,
-1.117500E+02,8.577847e-08,9.91e+37,9926.329,21508.0,
-1.115000E+02,1.014348e-07,9.91e+37,9927.386999999999,21508.0,
-1.112500E+02,1.170911e-07,9.91e+37,9928.446,21508.0,
-1.110000E+02,1.302222e-07,9.91e+37,9929.505,21508.0,
-1.107500E+02,1.549695e-07,9.91e+37,9930.584,21508.0,
-1.105000E+02,1.691106e-07,9.91e+37,9931.643,21508.0,
-1.102500E+02,1.918374e-07,9.91e+37,9932.701,21508.0,
-1.100000E+02,2.105238e-07,9.91e+37,9933.76,21508.0,
-1.097500E+02,2.3224070000000002e-07,9.91e+37,9934.818000000001,21508.0,
-1.095000E+02,2.7264420000000003e-07,9.91e+37,9935.905,21508.0,
-1.092500E+02,2.918359e-07,9.91e+37,9936.965,21508.0,
-1.090000E+02,3.292089e-07,9.91e+37,9938.046999999999,21508.0,
-1.087500E+02,3.5648130000000003e-07,9.91e+37,9939.107,21508.0,
-1.085000E+02,3.89814e-07,9.91e+37,9940.166,21508.0,
-1.082500E+02,4.2971249999999996e-07,9.91e+37,9941.251,21508.0,
-1.080000E+02,4.680957e-07,9.91e+37,9942.309000000001,21508.0,
-1.077500E+02,5.064788e-07,9.91e+37,9943.368,21508.0,
-1.075000E+02,5.544581e-07,9.91e+37,9944.427,21508.0,
-1.072500E+02,6.039520999999999e-07,9.91e+37,9945.511999999999,21508.0,
-1.070000E+02,6.494058000000002e-07,9.91e+37,9946.573,21508.0,
-1.067500E+02,7.034456999999999e-07,9.91e+37,9947.631,21508.0,
-1.065000E+02,7.605154e-07,9.91e+37,9948.690999999999,21508.0,
-1.062500E+02,8.175853000000001e-07,9.91e+37,9949.771,21508.0,
-1.060000E+02,8.766750000000001e-07,9.91e+37,9950.83,21508.0,
-1.057500E+02,9.428358000000001e-07,9.91e+37,9951.886999999999,21508.0,
-1.055000E+02,1.010006e-06,9.91e+37,9952.947,21508.0,
-1.052500E+02,1.077682e-06,9.91e+37,9954.007,21508.0,
-1.050000E+02,1.1524280000000001e-06,9.91e+37,9955.068000000001,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
3.681858	408.233832	0.001000,,,,,
3.659006	411.133371	0.101000,,,,,
3.639737	414.284832	0.201000,,,,,
3.648748	413.392393	0.301000,,,,,
3.652739	412.983574	0.401000,,,,,
3.648863	413.200132	0.502000,,,,,
3.643595	413.518688	0.601000,,,,,
3.646061	413.295968	0.701000,,,,,
3.652481	412.822292	0.801000,,,,,
3.652802	412.837847	0.901000,,,,,
3.647489	413.217249	1.001000,,,,,
3.643777	413.497601	1.101000,,,,,
3.647635	413.215797	1.201000,,,,,
3.652648	412.827840	1.301000,,,,,
3.651908	412.914230	1.401000,,,,,
3.645790	413.348530	1.501000,,,,,
3.644013	413.503983	1.601000,,,,,
3.648817	413.172292	1.701000,,,,,
3.653775	412.823703	1.801000,,,,,
3.651037	412.999277	1.901000,,,,,
3.643952	413.497055	2.001000,,,,,
3.644202	413.499247	2.101000,,,,,
3.650658	413.099400	2.201000,,,,,
3.654011	412.837369	2.301000,,,,,
3.648642	413.280010	2.401000,,,,,
3.642584	413.703813	2.501000,,,,,
3.645465	413.466570	2.601000,,,,,
3.652191	412.968125	2.701000,,,,,
3.652601	412.983882	2.801000,,,,,
3.645005	413.541890	2.904000,,,,,
3.641764	413.814908	3.001000,,,,,
3.647040	413.413093	3.102000,,,,,
3.652119	413.047388	3.201000,,,,,
3.649630	413.227197	3.301000,,,,,
3.643387	413.695288	3.401000,,,,,
3.642278	413.806247	3.501000,,,,,
3.647616	413.445844	3.601000,,,,,
3.650769	413.230237	3.701000,,,,,
3.647314	413.475845	3.801000,,,,,
3.642568	413.807150	3.901000,,,,,
3.643238	413.756063	4.001000,,,,,
3.648116	413.420433	4.101000,,,,,
3.650200	413.307333	4.201000,,,,,
3.645276	413.677829	4.301000,,,,,
3.640825	414.003208	4.401000,,,,,
3.643047	413.856772	4.501000,,,,,
3.649283	413.388122	4.601000,,,,,
3.650094	413.368900	4.701000,,,,,
3.643243	413.846450	4.801000,,,,,
3.640654	414.077387	4.902000,,,,,
3.645131	413.767733	5.001000,,,,,
3.650490	413.384599	5.101000,,,,,
3.647760	413.564839	5.201000,,,,,
3.641173	414.028340	5.301000,,,,,
3.640835	414.080628	5.401000,,,,,
3.646524	413.721094	5.501000,,,,,
3.649628	413.514015	5.601000,,,,,
3.644993	413.831684	5.701000,,,,,
3.639926	414.206721	5.802000,,,,,
3.642378	414.006357	5.901000,,,,,
3.647024	413.697796	6.001000,,,,,
3.647365	413.690563	6.101000,,,,,
3.642463	414.056069	6.201000,,,,,
3.638544	414.394756	6.301000,,,,,
3.642116	414.111371	6.401000,,,,,
3.647004	413.735161	6.501000,,,,,
3.646431	413.795504	6.601000,,,,,
3.640322	414.278336	6.702000,,,,,
3.638341	414.430554	6.801000,,,,,
3.642877	414.134356	6.901000,,,,,
3.648127	413.732337	7.001000,,,,,
3.645551	413.935137	7.101000,,,,,
3.638912	414.401329	7.201000,,,,,
3.638241	414.433091	7.301000,,,,,
3.644801	414.019880	7.401000,,,,,
3.647872	413.813175	7.501000,,,,,
3.643587	414.145112	7.601000,,,,,
3.637399	414.621489	7.701000,,,,,
3.639898	414.425778	7.801000,,,,,
3.645869	413.965134	7.901000,,,,,
3.646305	413.959260	8.001000,,,,,
3.639398	414.467367	8.101000,,,,,
3.636992	414.669505	8.201000,,,,,
3.641121	414.378300	8.301000,,,,,
3.645760	414.041417	8.402000,,,,,
3.643607	414.215051	8.501000,,,,,
3.637233	414.657590	8.601000,,,,,
3.635906	414.776033	8.701000,,,,,
3.642146	414.362061	8.801000,,,,,
3.645384	414.147495	8.902000,,,,,
3.641667	414.409990	9.001000,,,,,
3.636751	414.773445	9.101000,,,,,
3.636489	414.793141	9.201000,,,,,
3.642213	414.358995	9.301000,,,,,
3.645250	414.163083	9.401000,,,,,
3.640775	414.527145	9.501000,,,,,
3.635297	414.936631	9.601000,,,,,
3.637247	414.816481	9.701000,,,,,
3.643775	414.350988	9.801000,,,,,
3.645072	414.228101	9.901000,,,,,
3.638841	414.696944	10.001000,,,,,
3.635206	415.013321	10.101000,,,,,
3.638167	414.781595	10.201000,,,,,
3.643340	414.462248	10.301000,,,,,
3.643083	414.446822	10.401000,,,,,
3.637405	414.851025	10.501000,,,,,
3.634906	415.008675	10.601000,,,,,
3.638857	414.763755	10.701000,,,,,
3.643228	414.471797	10.801000,,,,,
3.640829	414.684384	10.901000,,,,,
3.635758	415.069495	11.001000,,,,,
3.634725	415.116649	11.101000,,,,,
3.639220	414.800318	11.201000,,,,,
3.642117	414.590539	11.301000,,,,,
3.639114	414.809710	11.401000,,,,,
3.634521	415.168684	11.501000,,,,,
3.634272	415.188724	11.601000,,,,,
3.639275	414.858048	11.701000,,,,,
3.642706	414.593719	11.801000,,,,,
3.638205	414.910014	11.901000,,,,,
3.633437	415.259068	12.001000,,,,,
3.634299	415.259167	12.101000,,,,,
3.641424	414.772115	12.201000,,,,,
3.641967	414.747664	12.301000,,,,,
3.636390	415.123641	12.401000,,,,,
3.631770	415.452144	12.501000,,,,,
3.636096	415.148284	12.601000,,,,,
3.641678	414.746001	12.702000,,,,,
3.640090	414.883513	12.801000,,,,,
3.634066	415.345485	12.901000,,,,,
3.631894	415.513049	13.001000,,,,,
3.637649	415.110767	13.109000,,,,,
3.640286	414.937358	13.201000,,,,,
3.637108	415.140878	13.301000,,,,,
3.632152	415.517358	13.401000,,,,,
3.632515	415.517360	13.501000,,,,,
3.637698	415.169805	13.601000,,,,,
3.639406	415.058272	13.701000,,,,,
3.635252	415.324223	13.802000,,,,,
3.631726	415.571421	13.901000,,,,,
3.632872	415.515142	14.001000,,,,,
3.637818	415.195694	14.101000,,,,,
3.638899	415.176598	14.202000,,,,,
3.634520	415.471812	14.301000,,,,,
3.630554	415.777203	14.401000,,,,,
3.633058	415.575980	14.501000,,,,,
3.638904	415.131274	14.601000,,,,,
3.638730	415.171038	14.701000,,,,,
3.632726	415.618885	14.801000,,,,,
3.629841	415.836061	14.901000,,,,,
3.634423	415.542629	15.001000,,,,,
3.639190	415.197980	15.101000,,,,,
3.637032	415.332241	15.201000,,,,,
3.631133	415.802979	15.301000,,,,,
3.629642	415.904401	15.402000,,,,,
3.634637	415.568111	15.501000,,,,,
3.637658	415.404892	15.601000,,,,,
3.633887	415.675367	15.701000,,,,,
3.629381	415.982999	15.801000,,,,,
3.630370	415.898645	15.901000,,,,,
3.635135	415.556289	16.001000,,,,,
3.636963	415.444158	16.102000,,,,,
3.631910	415.843100	16.201000,,,,,
3.628345	416.113107	16.301000,,,,,
3.630856	415.971284	16.401000,,,,,
3.635687	415.600318	16.501000,,,,,
3.636360	415.535182	16.601000,,,,,
3.630905	415.945127	16.701000,,,,,
3.627595	416.230041	16.801000,,,,,
3.630443	416.058468	16.901000,,,,,
3.636801	415.567470	17.001000,,,,,
3.635207	415.683673	17.101000,,,,,
3.629109	416.116685	17.201000,,,,,
3.626995	416.266848	17.301000,,,,,
3.632582	415.902398	17.401000,,,,,
3.636786	415.616153	17.501000,,,,,
3.633356	415.907861	17.601000,,,,,
3.627773	416.321493	17.701000,,,,,
3.627633	416.325707	17.801000,,,,,
3.633293	415.877889	17.901000,,,,,
3.635201	415.764074	18.001000,,,,,
3.630675	416.114512	18.102000,,,,,
3.626012	416.498983	18.201000,,,,,
3.628719	416.296121	18.301000,,,,,
3.633291	415.969973	18.401000,,,,,
3.633844	415.922375	18.501000,,,,,
3.628813	416.303245	18.601000,,,,,
3.625938	416.540812	18.701000,,,,,
3.629013	416.335817	18.801000,,,,,
3.633418	416.067858	18.901000,,,,,
3.632343	416.127574	19.001000,,,,,
3.627507	416.476144	19.102000,,,,,
3.624776	416.657083	19.201000,,,,,
3.629687	416.314577	19.301000,,,,,
3.634248	415.992487	19.401000,,,,,
3.632777	416.117769	19.501000,,,,,
3.626078	416.646965	19.601000,,,,,
3.624698	416.751005	19.702000,,,,,
3.630393	416.321662	19.801000,,,,,
3.634543	416.044095	19.901000,,,,,
3.630066	416.357713	20.001000,,,,,
3.624416	416.746802	20.101000,,,,,
3.624988	416.760871	20.201000,,,,,
3.631632	416.326195	20.301000,,,,,
3.632405	416.234803	20.401000,,,,,
3.627488	416.581412	20.501000,,,,,
3.623632	416.842124	20.601000,,,,,
3.626207	416.709189	20.701000,,,,,
3.631026	416.374196	20.801000,,,,,
3.630377	416.482844	20.901000,,,,,
3.625924	416.782299	21.002000,,,,,
3.622763	416.995816	21.101000,,,,,
3.626457	416.736153	21.201000,,,,,
3.630525	416.459153	21.301000,,,,,
3.629697	416.544843	21.401000,,,,,
3.624497	416.916517	21.502000,,,,,
3.622969	417.072667	21.601000,,,,,
3.627359	416.738257	21.701000,,,,,
3.631835	416.448374	21.802000,,,,,
3.628907	416.638802	21.901000,,,,,
3.623034	417.071725	22.001000,,,,,
3.622239	417.148875	22.101000,,,,,
3.628131	416.774090	22.201000,,,,,
3.631726	416.493717	22.301000,,,,,
3.626898	416.862537	22.402000,,,,,
3.621354	417.236890	22.501000,,,,,
3.623271	417.089928	22.601000,,,,,
3.629031	416.714902	22.701000,,,,,
3.630019	416.648522	22.803000,,,,,
3.624526	417.096403	22.901000,,,,,
3.620915	417.355625	23.001000,,,,,
3.624002	417.105383	23.101000,,,,,
3.628283	416.819352	23.201000,,,,,
3.628205	416.831204	23.302000,,,,,
3.623103	417.215204	23.401000,,,,,
3.621053	417.382309	23.501000,,,,,
3.623902	417.215284	23.601000,,,,,
3.628450	416.886988	23.701000,,,,,
3.627305	416.940289	23.801000,,,,,
3.621295	417.363715	23.902000,,,,,
3.620054	417.489871	24.001000,,,,,
3.624528	417.198011	24.101000,,,,,
3.629021	416.880972	24.201000,,,,,
3.626747	417.090175	24.301000,,,,,
3.620140	417.559247	24.401000,,,,,
3.619886	417.558585	24.501000,,,,,
3.625541	417.146301	24.601000,,,,,
3.628802	416.931770	24.701000,,,,,
3.624605	417.263225	24.801000,,,,,
3.618855	417.718872	24.901000,,,,,
3.620462	417.558895	25.001000,,,,,
3.626157	417.176511	25.101000,,,,,
3.626904	417.107613	25.201000,,,,,
3.622049	417.468637	25.301000,,,,,
3.618139	417.770723	25.401000,,,,,
3.620799	417.630297	25.501000,,,,,
3.625435	417.283496	25.601000,,,,,
3.625230	417.321725	25.701000,,,,,
3.620152	417.661521	25.801000,,,,,
3.617708	417.810482	25.901000,,,,,
3.621362	417.575213	26.001000,,,,,
3.625729	417.282664	26.101000,,,,,
3.623969	417.464971	26.201000,,,,,
3.618630	417.835166	26.301000,,,,,
3.617577	417.906569	26.401000,,,,,
3.622423	417.574044	26.501000,,,,,
3.626576	417.289249	26.601000,,,,,
3.623630	417.508972	26.701000,,,,,
3.617502	417.974855	26.801000,,,,,
3.617830	417.969797	26.901000,,,,,
3.623700	417.567007	27.001000,,,,,
3.626218	417.353046	27.101000,,,,,
3.621062	417.732253	27.201000,,,,,
3.616395	418.070202	27.301000,,,,,
3.618513	417.960556	27.401000,,,,,
3.623974	417.613326	27.501000,,,,,
3.624454	417.582003	27.601000,,,,,
3.619015	417.955556	27.701000,,,,,
3.615199	418.221707	27.802000,,,,,
3.618514	417.964857	27.901000,,,,,
3.623867	417.636490	28.001000,,,,,
3.622566	417.720877	28.101000,,,,,
3.617995	418.061817	28.201000,,,,,
3.614915	418.322249	28.301000,,,,,
3.618625	418.041696	28.401000,,,,,
3.622739	417.758907	28.501000,,,,,
3.621047	417.869168	28.601000,,,,,
3.616305	418.259628	28.701000,,,,,
3.614897	418.366475	28.801000,,,,,
3.620118	418.016834	28.901000,,,,,
3.623689	417.774771	29.001000,,,,,
3.619675	418.021358	29.101000,,,,,
3.614448	418.411048	29.201000,,,,,
3.615096	418.381208	29.301000,,,,,
3.621515	417.926919	29.401000,,,,,
3.623010	417.846755	29.501000,,,,,
3.618172	418.214156	29.601000,,,,,
3.613216	418.580102	29.701000,,,,,
3.616533	418.367030	29.801000,,,,,
3.621519	417.977583	29.901000,,,,,
3.622245	417.969226	30.002000,,,,,
3.616126	418.382196	30.101000,,,,,
3.612784	418.631320	30.201000,,,,,
3.616592	418.384861	30.301000,,,,,
3.620913	418.078335	30.401000,,,,,
3.620168	418.126421	30.502000,,,,,
3.614725	418.503554	30.601000,,,,,
3.612368	418.721645	30.701000,,,,,
3.616297	418.488997	30.801000,,,,,
3.620946	418.171448	30.901000,,,,,
3.618374	418.348672	31.001000,,,,,
3.613027	418.740842	31.101000,,,,,
3.612350	418.753110	31.201000,,,,,
3.617472	418.438536	31.301000,,,,,
3.621417	418.147597	31.401000,,,,,
3.616656	418.516282	31.501000,,,,,
3.611311	418.892867	31.601000,,,,,
3.613058	418.798534	31.701000,,,,,
3.619541	418.306816	31.802000,,,,,
3.620841	418.235362	31.901000,,,,,
3.614591	418.698273	32.001000,,,,,
3.611013	418.980000	32.101000,,,,,
3.613966	418.799228	32.201000,,,,,
3.619853	418.361367	32.302000,,,,,
3.618481	418.493261	32.401000,,,,,
3.612415	418.880013	32.501000,,,,,
3.611036	418.977744	32.601000,,,,,
3.614892	418.726955	32.701000,,,,,
3.618794	418.494956	32.801000,,,,,
3.616480	418.671516	32.901000,,,,,
3.610929	419.099405	33.001000,,,,,
3.610384	419.095534	33.101000,,,,,
3.615209	418.809776	33.201000,,,,,
3.618001	418.586543	33.301000,,,,,
3.615056	418.804847	33.401000,,,,,
3.609857	419.208473	33.501000,,,,,
3.610468	419.178007	33.602000,,,,,
3.616690	418.732389	33.701000,,,,,
3.617618	418.644694	33.801000,,,,,
3.612544	419.006486	33.901000,,,,,
3.608594	419.316656	34.001000,,,,,
3.612869	419.056483	34.101000,,,,,
3.618050	418.713556	34.201000,,,,,
3.616441	418.809043	34.301000,,,,,
3.609923	419.310787	34.401000,,,,,
3.608017	419.397418	34.501000,,,,,
3.614261	418.946156	34.601000,,,,,
3.618176	418.650908	34.701000,,,,,
3.614199	419.016898	34.801000,,,,,
3.608406	419.438188	34.901000,,,,,
3.608648	419.423998	35.002000,,,,,
3.614049	419.016316	35.101000,,,,,
3.616241	418.881628	35.202000,,,,,
3.612465	419.173302	35.301000,,,,,
3.607278	419.567165	35.401000,,,,,
