probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-2.000000E+01,-6.119878e-08,9.91e+37,1072.254,21508.0,
-1.975000E+01,-3.543754e-08,9.91e+37,1073.316,21508.0,
-1.950000E+01,-3.240677e-08,9.91e+37,1074.374,21508.0,
-1.925000E+01,-2.7860659999999998e-08,9.91e+37,1075.434,21508.0,
-1.900000E+01,-1.97787e-08,9.91e+37,1076.492,21508.0,
-1.875000E+01,-1.7253099999999998e-08,9.91e+37,1077.552,21508.0,
-1.850000E+01,-1.3212110000000001e-08,9.91e+37,1078.613,21508.0,
-1.825000E+01,-1.220186e-08,9.91e+37,1079.672,21508.0,
-1.800000E+01,-1.1696739999999999e-08,9.91e+37,1080.731,21508.0,
-1.775000E+01,-6.645514e-09,9.91e+37,1081.792,21508.0,
-1.750000E+01,-3.1096630000000003e-09,9.91e+37,1082.867,21508.0,
-1.725000E+01,-8.160876e-09,9.91e+37,1083.945,21508.0,
-1.700000E+01,-6.140388000000001e-09,9.91e+37,1085.004,21508.0,
-1.675000E+01,8.507393e-09,9.91e+37,1086.083,21508.0,
-1.650000E+01,2.9516079999999993e-09,9.91e+37,1087.145,21508.0,
-1.625000E+01,3.4566799999999997e-09,9.91e+37,1088.219,21508.0,
-1.600000E+01,2.4465370000000004e-09,9.91e+37,1089.2930000000001,21508.0,
-1.575000E+01,3.961751e-09,9.91e+37,1090.364,21508.0,
-1.550000E+01,4.971893e-09,9.91e+37,1091.424,21508.0,
-1.525000E+01,4.466822e-09,9.91e+37,1092.482,21508.0,
-1.500000E+01,-2.099407e-09,9.91e+37,1093.542,21508.0,
-1.475000E+01,5.982034e-09,9.91e+37,1094.601,21508.0,
-1.450000E+01,1.153782e-08,9.91e+37,1095.66,21508.0,
-1.425000E+01,1.0022610000000001e-08,9.91e+37,1096.72,21508.0,
-1.400000E+01,1.00226e-08,9.91e+37,1097.781,21508.0,
-1.375000E+01,1.0527679999999999e-08,9.91e+37,1098.854,21508.0,
-1.350000E+01,1.911389e-08,9.91e+37,1099.928,21508.0,
-1.325000E+01,2.0124020000000002e-08,9.91e+37,1100.99,21508.0,
-1.300000E+01,6.4871e-09,9.91e+37,1102.05,21508.0,
-1.275000E+01,6.487095e-09,9.91e+37,1103.125,21508.0,
-1.250000E+01,9.517525999999999e-09,9.91e+37,1104.204,21508.0,
-1.225000E+01,1.5578399999999997e-08,9.91e+37,1105.266,21508.0,
-1.200000E+01,1.5073309999999998e-08,9.91e+37,1106.3239999999998,21508.0,
-1.175000E+01,1.8608810000000004e-08,9.91e+37,1107.384,21508.0,
-1.150000E+01,1.709359e-08,9.91e+37,1108.441,21508.0,
-1.125000E+01,1.4568229999999999e-08,9.91e+37,1109.5,21508.0,
-1.100000E+01,1.709359e-08,9.91e+37,1110.56,21508.0,
-1.075000E+01,1.70936e-08,9.91e+37,1111.618,21508.0,
-1.050000E+01,1.7093580000000003e-08,9.91e+37,1112.702,21508.0,
-1.025000E+01,2.012403e-08,9.91e+37,1113.761,21508.0,
-1.000000E+01,1.961894e-08,9.91e+37,1114.84,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
0.037701	693.981652	0.002000,,,,,
0.039375	693.865100	0.102000,,,,,
0.042871	693.629010	0.202000,,,,,
0.044687	693.471997	0.302000,,,,,
0.043017	693.647028	0.402000,,,,,
0.038950	693.954310	0.502000,,,,,
0.035502	694.209343	0.602000,,,,,
0.036994	694.132330	0.702000,,,,,
0.041466	693.790024	0.802000,,,,,
0.044344	693.563570	0.902000,,,,,
0.043289	693.627501	1.002000,,,,,
0.039603	693.921426	1.106000,,,,,
0.036551	694.145966	1.202000,,,,,
0.036463	694.173707	1.303000,,,,,
0.039530	693.963504	1.402000,,,,,
0.043570	693.661437	1.502000,,,,,
0.043655	693.657887	1.602000,,,,,
0.040090	693.961510	1.702000,,,,,
0.036185	694.199138	1.802000,,,,,
0.035666	694.223004	1.902000,,,,,
0.037843	694.067687	2.002000,,,,,
0.041796	693.810165	2.102000,,,,,
0.043756	693.689872	2.202000,,,,,
0.041765	693.852706	2.302000,,,,,
0.037498	694.155527	2.402000,,,,,
0.034943	694.393951	2.502000,,,,,
0.036776	694.259296	2.602000,,,,,
0.039992	694.021558	2.702000,,,,,
0.042317	693.808348	2.802000,,,,,
0.041829	693.862059	2.902000,,,,,
0.038671	694.107890	3.002000,,,,,
0.034679	694.426509	3.102000,,,,,
0.034113	694.475154	3.202000,,,,,
0.037378	694.253499	3.302000,,,,,
0.041474	693.964229	3.402000,,,,,
0.042591	693.887049	3.502000,,,,,
0.039919	694.072248	3.602000,,,,,
0.036058	694.353177	3.702000,,,,,
0.033859	694.505576	3.802000,,,,,
0.035890	694.342289	3.902000,,,,,
0.039661	694.111444	4.002000,,,,,
0.041769	693.967979	4.102000,,,,,
0.040340	694.132252	4.202000,,,,,
0.036111	694.423863	4.302000,,,,,
0.033961	694.539678	4.402000,,,,,
0.034416	694.542144	4.502000,,,,,
0.037390	694.329747	4.602000,,,,,
0.041486	694.017004	4.702000,,,,,
0.041532	693.972990	4.802000,,,,,
0.037754	694.293091	4.902000,,,,,
0.033621	694.559778	5.002000,,,,,
0.033396	694.648218	5.102000,,,,,
0.036767	694.403192	5.202000,,,,,
0.040206	694.177296	5.302000,,,,,
0.040643	694.100928	5.402000,,,,,
0.038243	694.320604	5.502000,,,,,
0.034057	694.599771	5.602000,,,,,
0.032859	694.697786	5.702000,,,,,
0.035061	694.539838	5.803000,,,,,
0.038771	694.304321	5.902000,,,,,
0.041111	694.161812	6.002000,,,,,
0.039245	694.309084	6.102000,,,,,
0.035784	694.556774	6.202000,,,,,
0.032479	694.763045	6.302000,,,,,
0.032909	694.773176	6.402000,,,,,
0.036891	694.440750	6.502000,,,,,
0.040059	694.196385	6.602000,,,,,
0.039391	694.271422	6.702000,,,,,
0.036011	694.529491	6.803000,,,,,
0.032546	694.822641	6.902000,,,,,
0.032198	694.853118	7.002000,,,,,
0.034992	694.659791	7.112000,,,,,
0.038564	694.363863	7.202000,,,,,
0.040776	694.204799	7.302000,,,,,
0.038016	694.410188	7.402000,,,,,
0.033766	694.692639	7.502000,,,,,
0.031589	694.854668	7.603000,,,,,
0.032890	694.793398	7.703000,,,,,
0.036658	694.565610	7.802000,,,,,
0.038879	694.408143	7.902000,,,,,
0.038337	694.429231	8.003000,,,,,
0.034568	694.718583	8.102000,,,,,
0.031357	694.945745	8.202000,,,,,
0.031540	694.925490	8.302000,,,,,
0.035245	694.664198	8.402000,,,,,
0.038455	694.439807	8.505000,,,,,
0.038862	694.408027	8.602000,,,,,
0.036648	694.575768	8.702000,,,,,
0.032529	694.909536	8.802000,,,,,
0.030222	695.106444	8.902000,,,,,
0.032523	694.927374	9.002000,,,,,
0.036868	694.615197	9.102000,,,,,
0.038554	694.502247	9.202000,,,,,
0.036700	694.619741	9.302000,,,,,
0.032939	694.890878	9.402000,,,,,
0.030482	695.061206	9.502000,,,,,
0.031274	695.055327	9.602000,,,,,
0.034826	694.821903	9.702000,,,,,
0.038577	694.587616	9.802000,,,,,
0.037435	694.652328	9.902000,,,,,
0.033778	694.886506	10.002000,,,,,
0.030900	695.090251	10.102000,,,,,
0.029993	695.148998	10.202000,,,,,
0.032860	694.953980	10.302000,,,,,
0.036262	694.732859	10.402000,,,,,
0.037767	694.597191	10.502000,,,,,
0.035401	694.805700	10.605000,,,,,
0.031005	695.146200	10.702000,,,,,
0.029716	695.286002	10.802000,,,,,
0.031463	695.065703	10.902000,,,,,
0.035511	694.803078	11.002000,,,,,
0.037285	694.686730	11.102000,,,,,
0.036115	694.746475	11.202000,,,,,
0.031963	695.098837	11.302000,,,,,
0.028920	695.310595	11.402000,,,,,
0.029784	695.293555	11.502000,,,,,
0.033573	694.992478	11.602000,,,,,
0.036591	694.816349	11.702000,,,,,
0.036009	694.812869	11.802000,,,,,
0.033353	695.011401	11.902000,,,,,
0.029849	695.276954	12.002000,,,,,
