probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-8.500000E+01,-1.430386e-07,9.91e+37,321.0889,21508.0,
-8.475000E+01,-7.332682000000001e-08,9.91e+37,322.167,21508.0,
-8.450000E+01,-6.473912000000001e-08,9.91e+37,323.2305,21508.0,
-8.425000E+01,-5.059475e-08,9.91e+37,324.291,21508.0,
-8.400000E+01,-3.6450330000000005e-08,9.91e+37,325.3525,21508.0,
-8.375000E+01,-3.240907e-08,9.91e+37,326.4121,21508.0,
-8.350000E+01,-2.73575e-08,9.91e+37,327.4746,21508.0,
-8.325000E+01,-2.0285279999999996e-08,9.91e+37,328.5342,21508.0,
-8.300000E+01,-1.371824e-08,9.91e+37,329.5937,21508.0,
-8.275000E+01,-7.151193e-09,9.91e+37,330.6523,21508.0,
-8.250000E+01,-2.099619e-09,9.91e+37,331.7109,21508.0,
-8.225000E+01,3.4568520000000003e-09,9.91e+37,332.7725,21508.0,
-8.200000E+01,1.052833e-08,9.91e+37,333.833,21508.0,
-8.175000E+01,1.204364e-08,9.91e+37,334.8926,21508.0,
-8.150000E+01,2.1640650000000003e-08,9.91e+37,335.9541,21508.0,
-8.125000E+01,2.4671279999999996e-08,9.91e+37,337.0137,21508.0,
-8.100000E+01,3.6793830000000004e-08,9.91e+37,338.0703,21508.0,
-8.075000E+01,4.386528e-08,9.91e+37,339.1318,21508.0,
-8.050000E+01,5.2452069999999995e-08,9.91e+37,340.1914,21508.0,
-8.025000E+01,6.305927999999999e-08,9.91e+37,341.249,21508.0,
-8.000000E+01,7.265623e-08,9.91e+37,342.3096,21508.0,
-7.975000E+01,8.629411e-08,9.91e+37,343.3682,21508.0,
-7.950000E+01,9.942688000000001e-08,9.91e+37,344.4297,21508.0,
-7.925000E+01,1.160953e-07,9.91e+37,345.4902,21508.0,
-7.900000E+01,1.282178e-07,9.91e+37,346.5498,21508.0,
-7.875000E+01,1.433709e-07,9.91e+37,347.6123,21508.0,
-7.850000E+01,1.6307e-07,9.91e+37,348.6738,21508.0,
-7.825000E+01,1.802435e-07,9.91e+37,349.7354,21508.0,
-7.800000E+01,2.019631e-07,9.91e+37,350.7939,21508.0,
-7.775000E+01,2.2014689999999997e-07,9.91e+37,351.8545,21508.0,
-7.750000E+01,2.438867e-07,9.91e+37,352.9121,21508.0,
-7.725000E+01,2.7217270000000003e-07,9.91e+37,353.9717,21508.0,
-7.700000E+01,3.024786e-07,9.91e+37,355.0303,21508.0,
-7.675000E+01,3.267239e-07,9.91e+37,356.0898,21508.0,
-7.650000E+01,3.5703e-07,9.91e+37,357.1484,21508.0,
-7.625000E+01,3.9036679999999995e-07,9.91e+37,358.207,21508.0,
-7.600000E+01,4.2622890000000006e-07,9.91e+37,359.2666,21508.0,
-7.575000E+01,4.600714e-07,9.91e+37,360.3252,21508.0,
-7.550000E+01,5.019949e-07,9.91e+37,361.3848,21508.0,
-7.525000E+01,5.444236999999999e-07,9.91e+37,362.4453,21508.0,
