probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.933627	348.644600	7.802000,,,,,
0.938814	348.282699	7.902000,,,,,
0.943370	347.949677	8.002000,,,,,
0.941947	348.024768	8.103000,,,,,
0.937146	348.351087	8.202000,,,,,
0.934051	348.570994	8.302000,,,,,
0.936131	348.454656	8.402000,,,,,
0.940619	348.135469	8.504000,,,,,
0.943351	347.971942	8.603000,,,,,
0.940001	348.172940	8.702000,,,,,
0.934587	348.563176	8.802000,,,,,
0.933471	348.627053	8.902000,,,,,
0.937890	348.327869	9.002000,,,,,
0.942438	347.989466	9.102000,,,,,
0.941612	348.125527	9.202000,,,,,
0.936999	348.447798	9.302000,,,,,
0.933741	348.681787	9.402000,,,,,
0.935508	348.517926	9.502000,,,,,
0.940664	348.155559	9.602000,,,,,
0.943255	347.924095	9.702000,,,,,
0.940888	348.098596	9.802000,,,,,
0.935660	348.480507	9.902000,,,,,
0.933519	348.627759	10.003000,,,,,
0.937697	348.336345	10.102000,,,,,
0.942623	348.015451	10.202000,,,,,
0.942566	348.005926	10.302000,,,,,
0.937479	348.348441	10.402000,,,,,
0.933619	348.590167	10.502000,,,,,
0.934794	348.561915	10.602000,,,,,
0.939563	348.250637	10.702000,,,,,
0.942953	348.019834	10.802000,,,,,
0.941446	348.144080	10.902000,,,,,
0.936076	348.514716	11.002000,,,,,
0.933397	348.699802	11.102000,,,,,
0.936803	348.424621	11.202000,,,,,
0.941785	348.042937	11.302000,,,,,
0.943482	347.950110	11.402000,,,,,
0.939079	348.282301	11.502000,,,,,
0.934681	348.602182	11.603000,,,,,
0.933791	348.639804	11.702000,,,,,
0.938231	348.315722	11.803000,,,,,
0.942453	348.028519	11.902000,,,,,
0.942097	348.048236	12.002000,,,,,
0.937086	348.382186	12.102000,,,,,
0.933131	348.679201	12.202000,,,,,
0.935083	348.539943	12.302000,,,,,
0.940272	348.222208	12.402000,,,,,
0.943271	348.001348	12.502000,,,,,
0.939687	348.251061	12.602000,,,,,
0.934966	348.601578	12.702000,,,,,
0.934185	348.593727	12.802000,,,,,
0.937657	348.350527	12.902000,,,,,
0.942213	348.041964	13.002000,,,,,
0.943236	347.970045	13.106000,,,,,
0.938235	348.342517	13.202000,,,,,
0.933951	348.649738	13.302000,,,,,
0.934381	348.649719	13.402000,,,,,
0.939371	348.231575	13.502000,,,,,
0.942695	347.996626	13.602000,,,,,
0.941186	348.095436	13.702000,,,,,
0.935921	348.474315	13.802000,,,,,
0.933428	348.664803	13.902000,,,,,
0.935726	348.526901	14.002000,,,,,
0.940876	348.194587	14.102000,,,,,
0.943335	347.994218	14.205000,,,,,
0.940019	348.247618	14.303000,,,,,
0.935073	348.554649	14.402000,,,,,
0.933744	348.647931	14.502000,,,,,
0.938133	348.338573	14.603000,,,,,
0.942802	348.020121	14.702000,,,,,
0.942576	348.032643	14.802000,,,,,
0.937970	348.365289	14.902000,,,,,
0.933799	348.654672	15.003000,,,,,
0.934854	348.572280	15.102000,,,,,
0.939579	348.180386	15.202000,,,,,
0.942550	348.012853	15.302000,,,,,
0.940745	348.137199	15.402000,,,,,
0.935481	348.561036	15.502000,,,,,
0.933019	348.755150	15.602000,,,,,
0.936214	348.526837	15.702000,,,,,
0.941676	348.120092	15.802000,,,,,
0.943322	347.987066	15.902000,,,,,
0.939482	348.255696	16.002000,,,,,
0.935112	348.535045	16.102000,,,,,
0.934579	348.586777	16.202000,,,,,
0.938326	348.355785	16.302000,,,,,
0.942448	348.039403	16.402000,,,,,
0.942610	348.045117	16.502000,,,,,
0.937574	348.416785	16.602000,,,,,
0.933247	348.699334	16.702000,,,,,
0.934406	348.576088	16.802000,,,,,
0.939749	348.199515	16.902000,,,,,
0.942832	347.971395	17.002000,,,,,
0.940842	348.152259	17.102000,,,,,
0.935770	348.562846	17.202000,,,,,
0.933832	348.700057	17.302000,,,,,
0.936352	348.469907	17.402000,,,,,
0.941672	348.085339	17.502000,,,,,
0.943318	348.004425	17.602000,,,,,
0.939792	348.245596	17.703000,,,,,
0.934591	348.617658	17.802000,,,,,
0.933819	348.686521	17.903000,,,,,
0.938741	348.352851	18.002000,,,,,
0.942340	348.100259	18.102000,,,,,
0.942222	348.078960	18.202000,,,,,
0.937492	348.384115	18.302000,,,,,
0.933820	348.631181	18.402000,,,,,
0.934666	348.567066	18.502000,,,,,
0.939545	348.217700	18.602000,,,,,
0.943640	347.949358	18.702000,,,,,
0.941451	348.114253	18.802000,,,,,
0.935794	348.545248	18.902000,,,,,
0.933419	348.699918	19.002000,,,,,
0.937090	348.424636	19.102000,,,,,
0.942039	348.083643	19.202000,,,,,
0.943340	347.956483	19.302000,,,,,
0.938828	348.318957	19.402000,,,,,
0.934331	348.653965	19.502000,,,,,
0.934069	348.650416	19.602000,,,,,
0.938001	348.404612	19.702000,,,,,
0.942380	348.085974	19.802000,,,,,
0.941974	348.065771	19.902000,,,,,
0.936696	348.406042	20.002000,,,,,
0.933251	348.676258	20.102000,,,,,
0.935477	348.539317	20.202000,,,,,
0.940742	348.140827	20.302000,,,,,
0.943315	348.004381	20.403000,,,,,
0.940619	348.173549	20.503000,,,,,
0.935645	348.553052	20.602000,,,,,
0.933681	348.692164	20.702000,,,,,
0.936794	348.435516	20.802000,,,,,
0.942175	348.028960	20.902000,,,,,
0.942765	348.040976	21.002000,,,,,
0.938598	348.342332	21.102000,,,,,
0.933785	348.709150	21.202000,,,,,
0.934154	348.674535	21.302000,,,,,
0.938413	348.336724	21.402000,,,,,
0.942350	348.066570	21.503000,,,,,
0.941064	348.175118	21.611000,,,,,
0.936618	348.444888	21.702000,,,,,
0.933783	348.662877	21.802000,,,,,
0.935827	348.524190	21.903000,,,,,
0.940639	348.177277	22.002000,,,,,
0.943383	348.000473	22.102000,,,,,
0.940154	348.238194	22.203000,,,,,
0.935218	348.573635	22.302000,,,,,
0.933846	348.645834	22.402000,,,,,
0.938239	348.334781	22.502000,,,,,
0.942256	348.085355	22.602000,,,,,
0.941952	348.105129	22.702000,,,,,
0.937106	348.467687	22.802000,,,,,
0.933652	348.717684	22.902000,,,,,
0.934632	348.629619	23.002000,,,,,
