probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.979496	535.382392	36.901000,,,,,
0.981434	535.288065	37.001000,,,,,
0.981329	535.278056	37.101000,,,,,
0.977503	535.567092	37.201000,,,,,
0.974473	535.777732	37.301000,,,,,
0.975007	535.718315	37.401000,,,,,
0.978055	535.455486	37.501000,,,,,
0.980786	535.284437	37.601000,,,,,
0.982238	535.202953	37.701000,,,,,
0.980386	535.222473	37.801000,,,,,
0.975652	535.658494	37.912000,,,,,
0.973750	535.784311	38.001000,,,,,
0.975942	535.610583	38.101000,,,,,
0.979956	535.264061	38.201000,,,,,
0.982052	535.188442	38.301000,,,,,
0.980538	535.418709	38.401000,,,,,
0.977137	535.422746	38.501000,,,,,
0.974275	535.862754	38.602000,,,,,
0.974605	535.700302	38.701000,,,,,
0.978203	535.342464	38.801000,,,,,
0.982194	535.151544	38.901000,,,,,
0.981918	535.295276	39.001000,,,,,
0.978685	535.368074	39.101000,,,,,
0.975893	535.634983	39.201000,,,,,
0.974266	535.728942	39.301000,,,,,
0.975824	535.583304	39.401000,,,,,
0.980442	535.397936	39.501000,,,,,
0.982190	535.166962	39.601000,,,,,
0.980128	535.384263	39.701000,,,,,
0.975860	535.715289	39.801000,,,,,
0.974118	535.750329	39.901000,,,,,
0.975292	535.582095	40.001000,,,,,
0.978999	535.472047	40.101000,,,,,
0.981626	535.177155	40.201000,,,,,
0.981910	535.102120	40.301000,,,,,
0.978362	535.484820	40.401000,,,,,
0.974943	535.662491	40.501000,,,,,
0.974123	535.823599	40.601000,,,,,
0.976950	535.580127	40.701000,,,,,
0.980135	535.354630	40.801000,,,,,
0.981853	535.285498	40.901000,,,,,
0.980319	535.442446	41.001000,,,,,
0.976847	535.572307	41.101000,,,,,
0.973786	535.751376	41.201000,,,,,
0.975451	535.776630	41.301000,,,,,
0.979324	535.387037	41.401000,,,,,
0.981657	535.250976	41.501000,,,,,
0.981749	535.346614	41.601000,,,,,
0.978483	535.308452	41.701000,,,,,
0.974601	535.726583	41.802000,,,,,
0.973749	535.851234	41.901000,,,,,
0.976591	535.593073	42.001000,,,,,
0.980080	535.256053	42.101000,,,,,
0.981526	535.390619	42.201000,,,,,
0.979782	535.236856	42.301000,,,,,
0.976854	535.608836	42.401000,,,,,
0.974482	535.794933	42.501000,,,,,
0.974846	535.680301	42.601000,,,,,
0.978435	535.572340	42.702000,,,,,
0.982001	535.206059	42.801000,,,,,
0.981580	535.326561	42.901000,,,,,
0.977776	535.380866	43.001000,,,,,
0.974628	535.729830	43.101000,,,,,
0.973825	535.808205	43.201000,,,,,
0.976278	535.472142	43.301000,,,,,
0.980525	535.388402	43.401000,,,,,
0.981719	535.312531	43.501000,,,,,
0.979534	535.330221	43.601000,,,,,
0.976162	535.643720	43.701000,,,,,
0.974719	535.738472	43.801000,,,,,
0.975637	535.657508	43.901000,,,,,
0.978463	535.515533	44.001000,,,,,
0.981441	535.333208	44.101000,,,,,
0.981591	535.281259	44.201000,,,,,
0.977891	535.711498	44.301000,,,,,
0.973945	535.815817	44.401000,,,,,
0.973754	535.762101	44.502000,,,,,
0.977108	535.620825	44.601000,,,,,
0.980376	535.409437	44.701000,,,,,
0.981930	535.167851	44.801000,,,,,
0.979992	535.403979	44.901000,,,,,
0.975451	535.645823	45.001000,,,,,
0.973248	535.788647	45.101000,,,,,
0.976131	535.489829	45.201000,,,,,
0.979799	535.445152	45.302000,,,,,
0.981214	535.241081	45.401000,,,,,
0.980597	535.419817	45.501000,,,,,
0.977483	535.594810	45.601000,,,,,
0.974050	535.717533	45.701000,,,,,
0.974112	535.888945	45.801000,,,,,
0.977374	535.471626	45.901000,,,,,
0.980974	535.153427	46.001000,,,,,
0.981971	535.183320	46.101000,,,,,
0.978821	535.654092	46.201000,,,,,
0.975062	535.606260	46.301000,,,,,
0.973716	535.907682	46.401000,,,,,
0.975484	535.568983	46.501000,,,,,
0.979918	535.333878	46.601000,,,,,
0.982143	535.243355	46.701000,,,,,
0.979682	535.421711	46.801000,,,,,
0.975803	535.596656	46.901000,,,,,
0.973851	535.850131	47.001000,,,,,
0.975055	535.870259	47.101000,,,,,
0.977869	535.469084	47.201000,,,,,
0.981469	535.344860	47.301000,,,,,
0.981713	535.208199	47.401000,,,,,
0.977974	535.562673	47.501000,,,,,
0.974519	535.811267	47.601000,,,,,
0.974393	535.815100	47.701000,,,,,
0.976459	535.526740	47.801000,,,,,
0.979922	535.340227	47.901000,,,,,
0.982036	535.240117	48.001000,,,,,
0.979608	535.382732	48.101000,,,,,
0.975393	535.847468	48.201000,,,,,
0.973271	535.941761	48.301000,,,,,
0.975226	535.683211	48.401000,,,,,
0.979122	535.348645	48.502000,,,,,
0.981522	535.326395	48.601000,,,,,
0.980841	535.167883	48.701000,,,,,
0.977961	535.580643	48.801000,,,,,
0.974544	535.776144	48.902000,,,,,
0.973647	535.882410	49.001000,,,,,
0.977463	535.653327	49.101000,,,,,
0.980681	535.394378	49.201000,,,,,
0.980859	535.221492	49.301000,,,,,
0.978810	535.390909	49.401000,,,,,
0.975418	535.640588	49.501000,,,,,
0.973204	535.741479	49.602000,,,,,
0.975750	535.728037	49.701000,,,,,
0.979828	535.400047	49.801000,,,,,
0.982215	535.202428	49.901000,,,,,
0.980088	535.447164	50.001000,,,,,
0.976275	535.584660	50.101000,,,,,
0.974084	535.762974	50.201000,,,,,
0.974908	535.713312	50.301000,,,,,
0.978591	535.462247	50.401000,,,,,
0.981048	535.330025	50.501000,,,,,
0.981133	535.351039	50.601000,,,,,
0.977243	535.656817	50.701000,,,,,
0.973744	535.903332	50.801000,,,,,
0.974047	536.001726	50.901000,,,,,
0.976735	535.594189	51.001000,,,,,
0.979753	535.421717	51.101000,,,,,
0.981720	535.238109	51.201000,,,,,
0.979644	535.374234	51.301000,,,,,
0.975144	535.587813	51.401000,,,,,
0.973112	535.956519	51.501000,,,,,
0.975443	535.756603	51.601000,,,,,
0.979349	535.557007	51.701000,,,,,
0.981686	535.330329	51.801000,,,,,
0.979524	535.337676	51.901000,,,,,
0.976245	535.628287	52.002000,,,,,
0.973465	535.980220	52.101000,,,,,
0.974333	535.889139	52.201000,,,,,
0.978598	535.440291	52.301000,,,,,
0.981630	535.252194	52.401000,,,,,
0.980778	535.316863	52.501000,,,,,
0.977527	535.806743	52.601000,,,,,
0.974808	535.771882	52.701000,,,,,
0.973835	536.025286	52.801000,,,,,
0.976087	535.572979	52.901000,,,,,
0.980307	535.477158	53.001000,,,,,
0.981690	535.234051	53.101000,,,,,
0.978128	535.492256	53.201000,,,,,
0.975062	535.704088	53.301000,,,,,
0.973435	535.727008	53.401000,,,,,
0.975201	535.642899	53.501000,,,,,
0.978944	535.505569	53.602000,,,,,
0.981832	535.308734	53.701000,,,,,
0.980375	535.359402	53.802000,,,,,
0.976096	535.826952	53.901000,,,,,
0.973615	535.794780	54.001000,,,,,
0.974552	535.684058	54.101000,,,,,
0.977969	535.546492	54.201000,,,,,
0.980515	535.506132	54.301000,,,,,
0.980230	535.531601	54.401000,,,,,
0.977946	535.512423	54.501000,,,,,
0.974057	535.898397	54.601000,,,,,
0.973397	535.806005	54.701000,,,,,
0.976910	535.708359	54.801000,,,,,
0.980176	535.412201	54.901000,,,,,
0.981041	535.288231	55.001000,,,,,
0.979209	535.355371	55.102000,,,,,
0.975305	535.695188	55.201000,,,,,
0.972958	535.902370	55.301000,,,,,
0.974385	536.060564	55.401000,,,,,
0.979057	535.515969	55.504000,,,,,
0.980952	535.273806	55.601000,,,,,
0.980142	535.473510	55.701000,,,,,
0.976610	535.589280	55.801000,,,,,
0.974260	535.806675	55.901000,,,,,
0.974172	535.877796	56.001000,,,,,
