probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.979601	342.646331	12.802000,,,,,
0.984042	342.298635	12.902000,,,,,
0.985576	342.203324	13.002000,,,,,
0.982710	342.458445	13.102000,,,,,
0.977498	342.821321	13.202000,,,,,
0.976920	342.804295	13.302000,,,,,
0.980720	342.549192	13.402000,,,,,
0.985718	342.168525	13.502000,,,,,
0.986321	342.145116	13.602000,,,,,
0.984097	342.286078	13.702000,,,,,
0.977797	342.734563	13.802000,,,,,
0.976270	342.891999	13.902000,,,,,
0.979419	342.652438	14.002000,,,,,
0.985319	342.196153	14.102000,,,,,
0.986334	342.155145	14.202000,,,,,
0.982852	342.380079	14.302000,,,,,
0.977801	342.724350	14.402000,,,,,
0.976467	342.861735	14.502000,,,,,
0.979080	342.659085	14.602000,,,,,
0.984827	342.224762	14.702000,,,,,
0.986969	342.113395	14.802000,,,,,
0.984146	342.328897	14.902000,,,,,
0.978950	342.701713	15.002000,,,,,
0.977035	342.836670	15.102000,,,,,
0.980447	342.584327	15.202000,,,,,
0.985063	342.194720	15.302000,,,,,
0.986031	342.139889	15.402000,,,,,
0.983200	342.372847	15.502000,,,,,
0.977932	342.774445	15.602000,,,,,
0.975527	342.954180	15.702000,,,,,
0.979353	342.709684	15.802000,,,,,
0.984081	342.297816	15.902000,,,,,
0.986024	342.164580	16.002000,,,,,
0.982643	342.434811	16.102000,,,,,
0.977938	342.771134	16.202000,,,,,
0.976700	342.838767	16.302000,,,,,
0.979703	342.603824	16.402000,,,,,
0.984874	342.224611	16.502000,,,,,
0.986428	342.124691	16.602000,,,,,
0.982831	342.444861	16.702000,,,,,
0.977198	342.807107	16.802000,,,,,
0.975995	342.909698	16.902000,,,,,
0.980026	342.583725	17.002000,,,,,
0.984861	342.248842	17.102000,,,,,
0.985028	342.237938	17.202000,,,,,
0.982058	342.498123	17.302000,,,,,
0.977806	342.833809	17.402000,,,,,
0.976456	342.891239	17.502000,,,,,
0.981192	342.569677	17.602000,,,,,
0.985912	342.145288	17.702000,,,,,
0.986358	342.148808	17.802000,,,,,
0.981594	342.515992	17.902000,,,,,
0.976925	342.844765	18.002000,,,,,
0.977181	342.800643	18.102000,,,,,
0.981152	342.554827	18.203000,,,,,
0.984553	342.281159	18.302000,,,,,
0.985097	342.276176	18.402000,,,,,
0.981087	342.530996	18.502000,,,,,
0.976582	342.809506	18.602000,,,,,
0.976923	342.809046	18.702000,,,,,
0.981693	342.486342	18.802000,,,,,
0.986486	342.179531	18.902000,,,,,
0.985452	342.238233	19.002000,,,,,
0.981508	342.523958	19.102000,,,,,
0.976935	342.871082	19.202000,,,,,
0.977949	342.779789	19.302000,,,,,
0.982734	342.417073	19.402000,,,,,
0.985858	342.210628	19.502000,,,,,
0.984821	342.278168	19.602000,,,,,
0.979354	342.691163	19.702000,,,,,
0.976274	342.922559	19.802000,,,,,
0.977807	342.799535	19.902000,,,,,
0.982412	342.462731	20.002000,,,,,
0.985947	342.167314	20.102000,,,,,
0.983626	342.375318	20.202000,,,,,
0.979907	342.620475	20.302000,,,,,
0.976210	342.844633	20.402000,,,,,
0.978796	342.702961	20.502000,,,,,
0.983676	342.353659	20.602000,,,,,
0.986220	342.177371	20.702000,,,,,
0.983398	342.408729	20.802000,,,,,
0.978824	342.748024	20.902000,,,,,
0.976459	342.872340	21.002000,,,,,
0.978764	342.716169	21.102000,,,,,
0.983450	342.346080	21.203000,,,,,
0.986181	342.169430	21.302000,,,,,
0.983108	342.429726	21.402000,,,,,
0.978241	342.795192	21.502000,,,,,
0.975961	342.944414	21.602000,,,,,
0.979354	342.691656	21.702000,,,,,
0.984915	342.296416	21.802000,,,,,
0.985864	342.209361	21.902000,,,,,
0.982478	342.408153	22.002000,,,,,
0.977813	342.774445	22.102000,,,,,
0.977145	342.843697	22.202000,,,,,
0.979245	342.699831	22.302000,,,,,
0.984482	342.338935	22.402000,,,,,
0.985377	342.236987	22.502000,,,,,
0.981809	342.478004	22.602000,,,,,
0.976758	342.858161	22.703000,,,,,
0.976301	342.854358	22.802000,,,,,
0.980457	342.587203	22.902000,,,,,
0.985382	342.206182	23.002000,,,,,
0.985083	342.310553	23.102000,,,,,
0.982050	342.495199	23.202000,,,,,
0.977124	342.835941	23.302000,,,,,
0.977048	342.835900	23.402000,,,,,
0.981235	342.510649	23.503000,,,,,
0.985876	342.196962	23.602000,,,,,
0.985239	342.263856	23.702000,,,,,
0.981118	342.584314	23.802000,,,,,
0.976801	342.868026	23.902000,,,,,
0.976342	342.879640	24.002000,,,,,
0.980275	342.597733	24.102000,,,,,
0.985060	342.260337	24.202000,,,,,
0.985012	342.254917	24.302000,,,,,
0.980390	342.600307	24.402000,,,,,
0.976510	342.874209	24.502000,,,,,
0.977389	342.804219	24.602000,,,,,
0.982651	342.436377	24.702000,,,,,
0.986531	342.198367	24.802000,,,,,
0.984802	342.284727	24.902000,,,,,
0.980533	342.616298	25.002000,,,,,
0.976372	342.934177	25.102000,,,,,
0.976707	342.896055	25.202000,,,,,
0.982388	342.449115	25.302000,,,,,
0.986456	342.168439	25.402000,,,,,
0.983821	342.345237	25.502000,,,,,
0.978922	342.760534	25.603000,,,,,
0.975978	342.947789	25.702000,,,,,
0.978105	342.794267	25.802000,,,,,
0.983033	342.448580	25.902000,,,,,
0.986246	342.186331	26.002000,,,,,
0.984129	342.305335	26.102000,,,,,
0.978475	342.718535	26.212000,,,,,
0.976242	342.906358	26.302000,,,,,
0.977984	342.759955	26.402000,,,,,
0.983046	342.427305	26.502000,,,,,
0.986279	342.158953	26.602000,,,,,
0.983187	342.445151	26.702000,,,,,
0.978506	342.741849	26.802000,,,,,
0.975463	342.988195	26.902000,,,,,
0.977730	342.779824	27.003000,,,,,
0.983445	342.363111	27.103000,,,,,
0.986313	342.204069	27.212000,,,,,
0.983980	342.377587	27.302000,,,,,
0.979020	342.729520	27.402000,,,,,
0.976430	342.941181	27.502000,,,,,
0.978400	342.783176	27.602000,,,,,
0.983561	342.407715	27.702000,,,,,
0.986065	342.194829	27.802000,,,,,
0.983494	342.389544	27.903000,,,,,
0.978628	342.716035	28.002000,,,,,
0.975755	342.987066	28.102000,,,,,
0.977680	342.807138	28.213000,,,,,
0.983081	342.442860	28.302000,,,,,
0.986294	342.198505	28.402000,,,,,
0.983390	342.401607	28.502000,,,,,
0.978422	342.732375	28.602000,,,,,
0.976670	342.866877	28.702000,,,,,
0.978552	342.730710	28.802000,,,,,
0.983485	342.354227	28.902000,,,,,
0.985714	342.280632	29.002000,,,,,
0.983363	342.444225	29.102000,,,,,
0.978242	342.806245	29.205000,,,,,
0.975341	342.994722	29.302000,,,,,
0.978177	342.818729	29.402000,,,,,
0.983459	342.424805	29.502000,,,,,
0.985344	342.268107	29.602000,,,,,
0.982433	342.494438	29.702000,,,,,
0.978031	342.787960	29.802000,,,,,
0.976283	342.957150	29.902000,,,,,
0.978714	342.795908	30.002000,,,,,
0.984612	342.303391	30.102000,,,,,
0.986077	342.210663	30.202000,,,,,
0.983213	342.415725	30.302000,,,,,
0.977572	342.803118	30.402000,,,,,
0.976074	342.905191	30.503000,,,,,
0.979161	342.742437	30.602000,,,,,
0.984145	342.353787	30.702000,,,,,
0.985092	342.306647	30.802000,,,,,
0.981676	342.584126	30.902000,,,,,
0.976927	342.890465	31.002000,,,,,
0.976254	342.909539	31.102000,,,,,
0.980254	342.597490	31.203000,,,,,
0.985280	342.325627	31.302000,,,,,
0.985346	342.280938	31.402000,,,,,
0.981241	342.599984	31.502000,,,,,
0.977349	342.868197	31.602000,,,,,
0.976650	342.940836	31.702000,,,,,
0.981128	342.615393	31.802000,,,,,
0.984767	342.350271	31.903000,,,,,
0.985271	342.260713	32.003000,,,,,
0.979666	342.690440	32.102000,,,,,
0.975864	342.951827	32.202000,,,,,
0.975431	342.956023	32.303000,,,,,
0.982324	342.463865	32.402000,,,,,
0.985181	342.265854	32.503000,,,,,
0.983470	342.435747	32.602000,,,,,
0.979199	342.762788	32.702000,,,,,
0.976111	342.937520	32.802000,,,,,
0.977685	342.824901	32.902000,,,,,
0.982194	342.503674	33.002000,,,,,
