probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
3.669318	410.059683	0.801000,,,,,
3.662232	410.574989	0.901000,,,,,
3.658931	410.811038	1.001000,,,,,
3.663391	410.428998	1.102000,,,,,
3.670581	409.791779	1.201000,,,,,
3.668446	409.975145	1.301000,,,,,
3.662769	410.390985	1.401000,,,,,
3.661529	410.485041	1.501000,,,,,
3.666326	410.156277	1.601000,,,,,
3.670110	409.887117	1.701000,,,,,
3.666753	410.113599	1.801000,,,,,
3.661105	410.473634	1.901000,,,,,
3.662429	410.411343	2.001000,,,,,
3.668296	409.967012	2.102000,,,,,
3.670511	409.771817	2.201000,,,,,
3.666269	410.061090	2.301000,,,,,
3.662512	410.316270	2.401000,,,,,
3.664449	410.183243	2.501000,,,,,
3.669939	409.802138	2.601000,,,,,
3.670982	409.698032	2.701000,,,,,
3.664814	410.148529	2.802000,,,,,
3.661196	410.430391	2.901000,,,,,
3.666422	410.062157	3.002000,,,,,
3.671609	409.677463	3.101000,,,,,
3.669694	409.801041	3.201000,,,,,
3.664354	410.071064	3.301000,,,,,
3.663279	410.137860	3.404000,,,,,
3.669314	409.739496	3.501000,,,,,
3.673153	409.477605	3.601000,,,,,
3.668170	409.870150	3.701000,,,,,
3.662333	410.268488	3.801000,,,,,
3.664666	410.092803	3.901000,,,,,
3.670451	409.653963	4.001000,,,,,
3.671656	409.577744	4.101000,,,,,
3.666139	410.005826	4.201000,,,,,
3.662365	410.280821	4.301000,,,,,
3.666795	409.835276	4.401000,,,,,
3.672128	409.451349	4.501000,,,,,
3.671803	409.496700	4.601000,,,,,
3.665633	409.934405	4.701000,,,,,
3.663810	410.082739	4.801000,,,,,
3.667596	409.835191	4.901000,,,,,
3.672494	409.498980	5.001000,,,,,
3.670321	409.652426	5.101000,,,,,
3.666050	409.933514	5.201000,,,,,
3.663507	410.096637	5.301000,,,,,
3.668898	409.684000	5.401000,,,,,
3.674029	409.297925	5.501000,,,,,
3.670392	409.604826	5.601000,,,,,
3.664992	409.986154	5.701000,,,,,
3.665076	409.953726	5.801000,,,,,
3.671423	409.508009	5.901000,,,,,
3.673691	409.346197	6.001000,,,,,
3.669458	409.652304	6.101000,,,,,
3.664272	410.028365	6.201000,,,,,
3.666137	409.905415	6.301000,,,,,
3.672301	409.473556	6.401000,,,,,
3.672525	409.395891	6.501000,,,,,
3.666891	409.809542	6.601000,,,,,
3.663852	410.009653	6.701000,,,,,
3.668610	409.690383	6.801000,,,,,
3.672905	409.393454	6.901000,,,,,
3.671197	409.563910	7.001000,,,,,
3.665860	409.913348	7.101000,,,,,
3.664270	410.014492	7.201000,,,,,
3.669178	409.631283	7.301000,,,,,
3.673085	409.357368	7.401000,,,,,
3.670873	409.532413	7.501000,,,,,
3.664992	409.962240	7.601000,,,,,
3.664894	409.970677	7.702000,,,,,
3.671157	409.513509	7.801000,,,,,
3.674302	409.262492	7.901000,,,,,
3.670175	409.561024	8.001000,,,,,
3.664669	409.944484	8.101000,,,,,
3.666409	409.863039	8.201000,,,,,
3.672050	409.452429	8.301000,,,,,
3.674632	409.242243	8.401000,,,,,
3.668870	409.646203	8.501000,,,,,
3.664540	409.947610	8.601000,,,,,
3.666986	409.767429	8.701000,,,,,
3.672689	409.384881	8.801000,,,,,
3.672611	409.436105	8.901000,,,,,
3.666804	409.845301	9.001000,,,,,
3.664319	410.000615	9.101000,,,,,
3.668655	409.674008	9.201000,,,,,
3.673069	409.356663	9.301000,,,,,
3.671311	409.464938	9.401000,,,,,
3.665821	409.883914	9.501000,,,,,
3.664658	409.960049	9.601000,,,,,
3.669200	409.648734	9.701000,,,,,
3.673291	409.350282	9.801000,,,,,
3.671222	409.507007	9.901000,,,,,
3.666135	409.841878	10.001000,,,,,
3.665188	409.940265	10.101000,,,,,
3.671133	409.527090	10.201000,,,,,
3.674481	409.290552	10.301000,,,,,
3.670360	409.604817	10.401000,,,,,
3.664584	409.964004	10.501000,,,,,
3.666079	409.883908	10.601000,,,,,
3.672721	409.379889	10.701000,,,,,
3.674270	409.269067	10.801000,,,,,
3.668454	409.703564	10.901000,,,,,
3.663907	410.063391	11.001000,,,,,
3.667833	409.787501	11.101000,,,,,
3.673802	409.334488	11.201000,,,,,
3.672341	409.403168	11.301000,,,,,
3.665972	409.887691	11.401000,,,,,
3.664197	410.012984	11.501000,,,,,
3.668848	409.707699	11.601000,,,,,
3.672764	409.422110	11.701000,,,,,
3.670556	409.577509	11.801000,,,,,
3.665733	409.882937	11.901000,,,,,
3.664753	409.936997	12.001000,,,,,
3.669820	409.607873	12.101000,,,,,
3.673292	409.383587	12.203000,,,,,
3.670531	409.596347	12.301000,,,,,
3.665217	409.968877	12.401000,,,,,
3.665583	409.949616	12.501000,,,,,
3.671170	409.536063	12.601000,,,,,
3.674538	409.271094	12.701000,,,,,
3.669318	409.655964	12.801000,,,,,
3.664349	410.020775	12.901000,,,,,
3.666363	409.868536	13.001000,,,,,
3.673238	409.418420	13.101000,,,,,
3.673923	409.312716	13.201000,,,,,
3.667686	409.766666	13.304000,,,,,
3.663922	410.044296	13.401000,,,,,
3.667932	409.765336	13.501000,,,,,
3.673468	409.411332	13.601000,,,,,
3.672067	409.519055	13.701000,,,,,
3.665907	409.915875	13.801000,,,,,
3.664769	409.960297	13.901000,,,,,
3.668646	409.699799	14.001000,,,,,
3.672581	409.418432	14.101000,,,,,
3.670882	409.556738	14.201000,,,,,
3.665500	409.947031	14.301000,,,,,
3.665213	409.996899	14.401000,,,,,
3.670155	409.610183	14.501000,,,,,
3.673395	409.377251	14.601000,,,,,
3.670367	409.603950	14.701000,,,,,
3.665137	409.964177	14.801000,,,,,
3.666070	409.927124	14.901000,,,,,
3.671368	409.536727	15.001000,,,,,
3.674035	409.329372	15.101000,,,,,
3.669469	409.612821	15.201000,,,,,
3.663760	410.062198	15.301000,,,,,
3.666830	409.794869	15.401000,,,,,
3.673821	409.336199	15.501000,,,,,
3.673639	409.373342	15.602000,,,,,
3.666708	409.909548	15.701000,,,,,
3.663997	410.080205	15.801000,,,,,
3.668226	409.761426	15.901000,,,,,
3.673640	409.340144	16.001000,,,,,
3.671930	409.464373	16.101000,,,,,
3.665699	409.915636	16.201000,,,,,
3.665064	409.967290	16.301000,,,,,
3.670228	409.604011	16.401000,,,,,
3.673112	409.394270	16.501000,,,,,
3.669967	409.568589	16.601000,,,,,
3.665155	409.935841	16.701000,,,,,
3.666410	409.865706	16.801000,,,,,
3.671526	409.522997	16.901000,,,,,
3.672833	409.415708	17.001000,,,,,
3.669047	409.690647	17.101000,,,,,
3.665497	409.854026	17.201000,,,,,
3.668317	409.632459	17.301000,,,,,
3.674268	409.231671	17.401000,,,,,
3.674282	409.225493	17.502000,,,,,
3.667955	409.717132	17.601000,,,,,
3.664901	409.960331	17.701000,,,,,
3.669727	409.598467	17.801000,,,,,
3.675673	409.131712	17.901000,,,,,
3.673517	409.289696	18.001000,,,,,
3.665860	409.885437	18.101000,,,,,
3.665723	409.883555	18.201000,,,,,
3.672774	409.294420	18.301000,,,,,
3.676174	409.037414	18.401000,,,,,
3.672375	409.248109	18.501000,,,,,
3.666477	409.705611	18.601000,,,,,
3.668611	409.551122	18.701000,,,,,
3.673446	409.244653	18.801000,,,,,
3.674702	409.161389	18.901000,,,,,
3.670132	409.516823	19.001000,,,,,
3.666691	409.725316	19.101000,,,,,
3.668946	409.519032	19.201000,,,,,
3.674831	409.036574	19.301000,,,,,
3.675871	408.873710	19.401000,,,,,
3.671234	409.200783	19.501000,,,,,
3.668333	409.476155	19.601000,,,,,
3.672379	409.163261	19.703000,,,,,
3.677330	408.793642	19.801000,,,,,
3.676219	408.864013	19.901000,,,,,
3.670310	409.286866	20.001000,,,,,
3.668080	409.457195	20.101000,,,,,
3.673928	409.068813	20.201000,,,,,
3.678323	408.759071	20.301000,,,,,
3.677645	408.583004	20.401000,,,,,
3.671473	408.949407	20.501000,,,,,
3.671537	408.909010	20.601000,,,,,
3.678524	408.426532	20.701000,,,,,
3.680324	408.331296	20.801000,,,,,
3.675702	408.715869	20.901000,,,,,
3.670453	409.065147	21.007000,,,,,
3.672869	408.888137	21.101000,,,,,
3.678522	408.463425	21.202000,,,,,
3.679099	408.425226	21.301000,,,,,
3.674856	408.651150	21.401000,,,,,
3.674913	408.353762	21.501000,,,,,
3.678584	408.089538	21.601000,,,,,
3.683673	407.698083	21.701000,,,,,
3.683374	407.726050	21.801000,,,,,
3.677758	408.126127	21.901000,,,,,
3.675186	408.296729	22.001000,,,,,
3.679612	408.006717	22.101000,,,,,
3.684118	407.727897	22.201000,,,,,
3.682834	407.829293	22.301000,,,,,
3.676789	408.238607	22.401000,,,,,
3.684159	406.908185	22.501000,,,,,
3.699272	405.026262	22.601000,,,,,
3.702649	404.785514	22.701000,,,,,
3.698415	405.126788	22.801000,,,,,
3.692626	405.555028	22.901000,,,,,
3.694245	405.424220	23.001000,,,,,
3.700806	404.933708	23.101000,,,,,
3.702354	404.845085	23.201000,,,,,
3.696677	405.238835	23.301000,,,,,
3.692122	405.551302	23.401000,,,,,
3.695624	405.331391	23.501000,,,,,
3.715495	402.631637	23.606000,,,,,
3.717667	402.273958	23.701000,,,,,
3.712366	402.625123	23.802000,,,,,
3.708948	402.840423	23.901000,,,,,
3.713364	402.530318	24.001000,,,,,
3.718677	402.143406	24.101000,,,,,
3.716456	402.353325	24.201000,,,,,
3.711291	402.736568	24.301000,,,,,
3.709925	402.803230	24.401000,,,,,
3.715035	402.426841	24.501000,,,,,
3.723471	401.401812	24.606000,,,,,
3.735156	399.244991	24.701000,,,,,
3.729955	399.624810	24.801000,,,,,
3.729539	399.682763	24.901000,,,,,
3.736396	399.180713	25.001000,,,,,
3.738868	398.985131	25.101000,,,,,
3.734195	399.311048	25.201000,,,,,
3.728995	399.678679	25.301000,,,,,
3.730770	399.541157	25.401000,,,,,
3.737846	399.056145	25.501000,,,,,
3.738222	399.061366	25.601000,,,,,
3.738336	398.480971	25.701000,,,,,
3.749647	396.285315	25.801000,,,,,
3.754075	395.939274	25.901000,,,,,
3.759381	395.559455	26.001000,,,,,
3.758721	395.621059	26.101000,,,,,
3.753611	395.982739	26.201000,,,,,
3.751541	396.147084	26.302000,,,,,
3.754854	395.912617	26.401000,,,,,
3.759516	395.539170	26.501000,,,,,
3.757927	395.642475	26.601000,,,,,
3.753034	396.011196	26.701000,,,,,
3.766879	393.720380	26.801000,,,,,
3.779884	392.027605	26.901000,,,,,
3.783927	391.777952	27.001000,,,,,
3.780843	391.973253	27.101000,,,,,
3.776113	392.253480	27.201000,,,,,
3.775834	392.260976	27.301000,,,,,
3.781987	391.857586	27.401000,,,,,
3.784922	391.637336	27.501000,,,,,
3.779166	392.056881	27.601000,,,,,
3.774357	392.414148	27.701000,,,,,
3.777068	392.182355	27.801000,,,,,
3.801231	388.887069	27.901000,,,,,
3.809027	387.717708	28.001000,,,,,
3.802591	388.160930	28.101000,,,,,
3.798980	388.410939	28.201000,,,,,
3.802973	388.107497	28.301000,,,,,
3.808687	387.699204	28.401000,,,,,
3.807672	387.731301	28.501000,,,,,
3.802287	388.103454	28.601000,,,,,
3.799949	388.283830	28.703000,,,,,
3.804476	387.975610	28.801000,,,,,
3.810236	387.485187	28.901000,,,,,
3.833760	383.593879	29.001000,,,,,
3.828641	383.912745	29.101000,,,,,
3.827070	384.018573	29.201000,,,,,
3.831901	383.623987	29.301000,,,,,
3.837000	383.238713	29.401000,,,,,
3.833773	383.511788	29.501000,,,,,
3.830295	383.731268	29.601000,,,,,
3.828440	383.868578	29.701000,,,,,
3.835262	383.377626	29.804000,,,,,
3.837544	383.186165	29.901000,,,,,
3.843627	381.729957	30.001000,,,,,
3.855245	379.431279	30.101000,,,,,
3.858491	379.163577	30.201000,,,,,
3.865103	378.691768	30.301000,,,,,
3.865287	378.641174	30.401000,,,,,
3.859279	379.048076	30.501000,,,,,
3.856204	379.228588	30.601000,,,,,
3.860216	378.950350	30.701000,,,,,
3.865641	378.567983	30.801000,,,,,
3.864326	378.685006	30.901000,,,,,
3.859027	379.058466	31.001000,,,,,
3.889631	373.936661	31.101000,,,,,
3.907232	371.488668	31.201000,,,,,
3.911811	371.130370	31.301000,,,,,
3.910113	371.230289	31.401000,,,,,
3.905651	371.506100	31.501000,,,,,
3.905744	371.461276	31.601000,,,,,
3.911040	371.049002	31.701000,,,,,
3.914678	370.738749	31.801000,,,,,
3.911620	370.942514	31.901000,,,,,
3.906229	371.333098	32.001000,,,,,
3.910046	370.833192	32.101000,,,,,
3.942816	366.160293	32.201000,,,,,
3.944567	366.027972	32.301000,,,,,
3.938974	366.410340	32.401000,,,,,
3.934025	366.740306	32.501000,,,,,
3.937462	366.483870	32.601000,,,,,
3.943918	366.033985	32.701000,,,,,
3.943209	366.096007	32.801000,,,,,
3.936252	366.616153	32.901000,,,,,
3.933589	366.829340	33.001000,,,,,
3.939001	366.441112	33.102000,,,,,
3.943290	366.116870	33.201000,,,,,
3.940776	366.304887	33.301000,,,,,
3.935334	366.695068	33.401000,,,,,
3.934381	366.785880	33.501000,,,,,
3.939912	366.433487	33.602000,,,,,
3.943074	366.186838	33.701000,,,,,
3.939735	366.405222	33.801000,,,,,
3.934850	366.722155	33.901000,,,,,
3.935481	366.695542	34.001000,,,,,
3.940265	366.403971	34.101000,,,,,
3.943507	366.189643	34.202000,,,,,
3.939073	366.507046	34.301000,,,,,
3.933755	366.904259	34.401000,,,,,
3.936239	366.702526	34.501000,,,,,
3.942758	366.238068	34.601000,,,,,
3.942904	366.244404	34.701000,,,,,
3.936085	366.747930	34.801000,,,,,
3.932802	366.976584	34.901000,,,,,
3.938011	366.594201	35.001000,,,,,
3.943835	366.208335	35.101000,,,,,
3.940623	366.417847	35.201000,,,,,
3.934134	366.888071	35.301000,,,,,
3.933306	366.967984	35.401000,,,,,
3.939407	366.572951	35.501000,,,,,
3.942552	366.335586	35.601000,,,,,
3.938537	366.630200	35.701000,,,,,
3.933128	367.003364	35.801000,,,,,
3.934774	366.880866	35.901000,,,,,
3.940079	366.470518	36.001000,,,,,
