probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-1.500000E+02,-2.355814e-06,9.91e+37,1562.99,21508.0,
-1.448450E+02,-2.228026e-06,9.91e+37,1564.0520000000001,21508.0,
-1.396900E+02,-2.086095e-06,9.91e+37,1565.132,21508.0,
-1.345400E+02,-1.941641e-06,9.91e+37,1566.19,21508.0,
-1.293850E+02,-1.793145e-06,9.91e+37,1567.247,21508.0,
-1.242300E+02,-1.638083e-06,9.91e+37,1568.308,21508.0,
-1.190750E+02,-1.4809999999999999e-06,9.91e+37,1569.368,21508.0,
-1.139250E+02,-1.3244220000000002e-06,9.91e+37,1570.43,21508.0,
-1.087700E+02,-1.1638039999999999e-06,9.91e+37,1571.4879999999998,21508.0,
-1.036150E+02,-1.004196e-06,9.91e+37,1572.549,21508.0,
-9.846000E+01,-8.33476e-07,9.91e+37,1573.606,21508.0,
-9.331000E+01,-6.42552e-07,9.91e+37,1574.6670000000001,21508.0,
-8.815500E+01,-4.268793e-07,9.91e+37,1575.7279999999998,21508.0,
-8.300000E+01,-2.2787400000000002e-07,9.91e+37,1576.789,21508.0,
-7.784500E+01,-7.685237e-08,9.91e+37,1577.848,21508.0,
-7.269000E+01,1.797148e-07,9.91e+37,1578.906,21508.0,
-6.754000E+01,7.701045999999999e-07,9.91e+37,1579.964,21508.0,
-6.238500E+01,1.691798e-06,9.91e+37,1581.021,21508.0,
-5.723000E+01,2.8705579999999998e-06,9.91e+37,1582.08,21508.0,
-5.207500E+01,4.15891e-06,9.91e+37,1583.1429999999998,21508.0,
-4.692500E+01,5.605339e-06,9.91e+37,1584.221,21508.0,
-4.177000E+01,7.2512580000000005e-06,9.91e+37,1585.277,21508.0,
-3.661500E+01,9.135047e-06,9.91e+37,1586.3370000000002,21508.0,
-3.146000E+01,1.131985e-05,9.91e+37,1587.396,21508.0,
-2.631000E+01,1.3829379999999999e-05,9.91e+37,1588.455,21508.0,
-2.115500E+01,1.67283e-05,9.91e+37,1589.514,21508.0,
-1.600000E+01,2.0083270000000003e-05,9.91e+37,1590.5929999999998,21508.0,
-1.500000E+02,-2.420972e-06,9.91e+37,1591.654,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
0.932963	349.456075	0.001000,,,,,
0.934566	349.528832	0.101000,,,,,
0.930000	349.847743	0.201000,,,,,
0.925413	350.147897	0.301000,,,,,
0.926954	350.033201	0.401000,,,,,
0.931907	349.700631	0.501000,,,,,
0.935003	349.450236	0.601000,,,,,
0.933025	349.601818	0.701000,,,,,
0.928197	349.946816	0.801000,,,,,
0.925308	350.071262	0.901000,,,,,
0.928161	349.888975	1.002000,,,,,
0.933845	349.512987	1.101000,,,,,
0.934931	349.439935	1.201000,,,,,
0.930168	349.780511	1.301000,,,,,
0.925718	350.083203	1.401000,,,,,
0.926972	349.977217	1.501000,,,,,
0.932418	349.542500	1.601000,,,,,
0.935575	349.353711	1.701000,,,,,
0.933215	349.535728	1.801000,,,,,
0.928259	349.886365	1.901000,,,,,
0.926399	350.048885	2.001000,,,,,
0.929507	349.820267	2.101000,,,,,
0.934223	349.493715	2.201000,,,,,
0.935718	349.330828	2.301000,,,,,
0.931264	349.605599	2.401000,,,,,
0.926327	349.987518	2.501000,,,,,
0.926533	349.977587	2.601000,,,,,
0.931780	349.585507	2.701000,,,,,
0.935262	349.347704	2.801000,,,,,
0.934360	349.422079	2.901000,,,,,
0.929060	349.760518	3.001000,,,,,
0.926914	349.929716	3.101000,,,,,
0.928311	349.826136	3.201000,,,,,
0.933780	349.414072	3.301000,,,,,
0.936583	349.222976	3.401000,,,,,
0.933743	349.436969	3.501000,,,,,
0.927956	349.891165	3.601000,,,,,
0.926475	349.980670	3.701000,,,,,
0.930401	349.695380	3.801000,,,,,
0.935400	349.305346	3.901000,,,,,
0.935427	349.308124	4.001000,,,,,
0.931063	349.590860	4.101000,,,,,
0.927160	349.884201	4.201000,,,,,
0.927179	349.896521	4.301000,,,,,
0.932041	349.510887	4.401000,,,,,
0.936445	349.222966	4.504000,,,,,
0.935308	349.258341	4.601000,,,,,
0.929997	349.645063	4.701000,,,,,
0.926967	349.823672	4.801000,,,,,
0.929747	349.660110	4.901000,,,,,
0.935088	349.273016	5.001000,,,,,
0.936818	349.182594	5.101000,,,,,
0.933684	349.414047	5.201000,,,,,
0.928969	349.736991	5.301000,,,,,
0.927185	349.851448	5.401000,,,,,
0.930947	349.557226	5.504000,,,,,
0.935923	349.204781	5.601000,,,,,
0.936363	349.141324	5.701000,,,,,
0.931657	349.513337	5.801000,,,,,
0.927273	349.802886	5.901000,,,,,
0.928621	349.755175	6.001000,,,,,
0.933592	349.396580	6.101000,,,,,
0.936577	349.152983	6.201000,,,,,
0.935087	349.246692	6.301000,,,,,
0.930344	349.563193	6.401000,,,,,
0.927966	349.707247	6.501000,,,,,
0.930580	349.526753	6.601000,,,,,
0.935937	349.170427	6.701000,,,,,
0.937728	349.067209	6.801000,,,,,
0.933463	349.361171	6.902000,,,,,
0.928258	349.727266	7.001000,,,,,
0.927682	349.756980	7.102000,,,,,
0.932331	349.396298	7.201000,,,,,
0.936918	349.082261	7.301000,,,,,
0.936158	349.128854	7.401000,,,,,
0.931692	349.461042	7.503000,,,,,
0.928404	349.708000	7.601000,,,,,
0.929607	349.585735	7.701000,,,,,
0.935126	349.197824	7.801000,,,,,
0.938628	348.918121	7.901000,,,,,
0.935842	349.092449	8.001000,,,,,
0.930087	349.508729	8.101000,,,,,
0.927871	349.678242	8.201000,,,,,
0.931816	349.400174	8.301000,,,,,
0.936758	349.099576	8.401000,,,,,
0.937019	349.050909	8.501000,,,,,
0.933038	349.316721	8.601000,,,,,
0.928574	349.643634	8.701000,,,,,
0.928913	349.624119	8.801000,,,,,
0.933456	349.280483	8.901000,,,,,
0.937970	348.997572	9.001000,,,,,
0.936812	349.042757	9.101000,,,,,
0.931623	349.416405	9.201000,,,,,
0.928606	349.655813	9.301000,,,,,
0.930847	349.466935	9.401000,,,,,
0.935839	349.090654	9.501000,,,,,
0.938184	348.890422	9.601000,,,,,
0.935898	349.061027	9.702000,,,,,
0.930761	349.445455	9.801000,,,,,
0.928683	349.605762	9.901000,,,,,
0.932009	349.372162	10.001000,,,,,
0.937201	348.970663	10.101000,,,,,
0.937499	348.943322	10.201000,,,,,
0.933154	349.278867	10.301000,,,,,
0.928977	349.545085	10.401000,,,,,
0.929391	349.518552	10.501000,,,,,
0.934172	349.194421	10.601000,,,,,
0.938090	348.928403	10.701000,,,,,
0.937171	349.036210	10.801000,,,,,
0.932498	349.304736	10.901000,,,,,
0.929175	349.539653	11.001000,,,,,
0.931170	349.355713	11.101000,,,,,
0.936858	348.948300	11.201000,,,,,
0.938875	348.807023	11.301000,,,,,
0.935283	349.103072	11.401000,,,,,
0.930000	349.471673	11.501000,,,,,
0.929527	349.502342	11.601000,,,,,
0.932714	349.288050	11.701000,,,,,
0.937675	348.916544	11.801000,,,,,
0.938341	348.846021	11.901000,,,,,
0.933413	349.195987	12.001000,,,,,
0.929147	349.508080	12.101000,,,,,
0.930192	349.461005	12.201000,,,,,
0.935955	349.058089	12.301000,,,,,
0.939428	348.762942	12.401000,,,,,
0.937058	348.972944	12.501000,,,,,
0.932005	349.282355	12.601000,,,,,
0.929891	349.416688	12.701000,,,,,
0.932666	349.245868	12.801000,,,,,
0.937485	348.885760	12.901000,,,,,
0.938735	348.795157	13.004000,,,,,
0.934975	349.082637	13.101000,,,,,
0.929808	349.474836	13.201000,,,,,
0.929812	349.425196	13.301000,,,,,
0.934518	349.081670	13.401000,,,,,
0.938724	348.765094	13.501000,,,,,
0.937603	348.866880	13.601000,,,,,
0.932630	349.246003	13.701000,,,,,
0.929897	349.445552	13.801000,,,,,
0.932024	349.282475	13.901000,,,,,
0.936956	348.957428	14.001000,,,,,
0.939270	348.748641	14.101000,,,,,
0.937161	348.899778	14.201000,,,,,
0.931666	349.263789	14.301000,,,,,
0.930112	349.345095	14.401000,,,,,
0.933517	349.111046	14.501000,,,,,
0.938394	348.769640	14.601000,,,,,
0.938470	348.820367	14.701000,,,,,
0.934305	349.108567	14.801000,,,,,
0.930049	349.400129	14.901000,,,,,
0.930441	349.315791	15.001000,,,,,
0.935076	349.035839	15.101000,,,,,
0.938958	348.734612	15.201000,,,,,
0.938257	348.816789	15.301000,,,,,
0.933389	349.193922	15.401000,,,,,
0.929574	349.475188	15.501000,,,,,
0.931826	349.260866	15.601000,,,,,
0.937841	348.823791	15.701000,,,,,
0.940005	348.672119	15.801000,,,,,
0.936517	348.874627	15.901000,,,,,
0.931306	349.272755	16.001000,,,,,
0.930084	349.350098	16.101000,,,,,
0.933598	349.076724	16.201000,,,,,
0.938335	348.781016	16.301000,,,,,
0.939130	348.722669	16.401000,,,,,
0.934336	349.065430	16.505000,,,,,
0.929830	349.365773	16.601000,,,,,
0.931335	349.250841	16.701000,,,,,
0.936886	348.831914	16.801000,,,,,
0.939988	348.628173	16.901000,,,,,
0.937053	348.880645	17.001000,,,,,
0.932597	349.206554	17.101000,,,,,
0.930446	349.370276	17.201000,,,,,
0.933741	349.087725	17.301000,,,,,
0.938661	348.742762	17.401000,,,,,
0.939350	348.638126	17.501000,,,,,
0.935260	348.985376	17.601000,,,,,
0.930403	349.331718	17.701000,,,,,
0.930678	349.307623	17.801000,,,,,
0.935754	348.926478	17.901000,,,,,
0.939707	348.666814	18.001000,,,,,
0.937496	348.811551	18.101000,,,,,
0.932743	349.154284	18.201000,,,,,
0.930355	349.274071	18.301000,,,,,
0.932722	349.100114	18.401000,,,,,
0.938025	348.764259	18.501000,,,,,
0.939896	348.660815	18.602000,,,,,
0.936551	348.912228	18.701000,,,,,
0.931418	349.292085	18.801000,,,,,
0.930508	349.314858	18.901000,,,,,
0.935317	348.926830	19.001000,,,,,
0.939453	348.637803	19.101000,,,,,
0.938585	348.695862	19.201000,,,,,
0.933598	349.100854	19.301000,,,,,
0.929897	349.359943	19.401000,,,,,
0.932188	349.172805	19.501000,,,,,
0.936589	348.875252	19.601000,,,,,
0.939577	348.621026	19.701000,,,,,
0.937494	348.767552	19.802000,,,,,
0.931709	349.196081	19.901000,,,,,
0.930289	349.306152	20.001000,,,,,
0.934763	349.020557	20.101000,,,,,
0.939890	348.628653	20.201000,,,,,
0.939640	348.651888	20.301000,,,,,
0.934811	349.033099	20.401000,,,,,
0.930661	349.296961	20.501000,,,,,
0.931814	349.199186	20.601000,,,,,
0.936631	348.813244	20.701000,,,,,
0.939869	348.590758	20.801000,,,,,
0.937785	348.737390	20.901000,,,,,
0.932149	349.180294	21.001000,,,,,
0.929926	349.333124	21.101000,,,,,
0.933516	349.055380	21.201000,,,,,
0.938841	348.633350	21.301000,,,,,
0.940002	348.599090	21.401000,,,,,
