probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
3.176113	388.965751	3.202000,,,,,
3.171438	389.215375	3.302000,,,,,
3.167628	389.430295	3.402000,,,,,
3.172248	389.116556	3.502000,,,,,
3.176683	388.825351	3.603000,,,,,
3.175022	388.956710	3.702000,,,,,
3.169554	389.340387	3.802000,,,,,
3.168077	389.448803	3.902000,,,,,
3.173769	389.013548	4.002000,,,,,
3.177780	388.751236	4.102000,,,,,
3.172964	389.084995	4.202000,,,,,
3.167028	389.516064	4.302000,,,,,
3.170874	389.122203	4.402000,,,,,
3.177637	388.639649	4.508000,,,,,
3.177828	388.635590	4.602000,,,,,
3.171688	389.071548	4.702000,,,,,
3.168473	389.306812	4.802000,,,,,
3.172532	389.015576	4.902000,,,,,
3.178393	388.606375	5.002000,,,,,
3.176539	388.724685	5.102000,,,,,
3.170221	389.179425	5.202000,,,,,
3.170023	389.187515	5.302000,,,,,
3.175927	388.736823	5.402000,,,,,
3.179043	388.445869	5.502000,,,,,
3.175657	388.687947	5.602000,,,,,
3.170853	389.048619	5.702000,,,,,
3.172987	388.887314	5.802000,,,,,
3.177693	388.565248	5.902000,,,,,
3.178324	388.513458	6.002000,,,,,
3.173112	388.899243	6.102000,,,,,
3.170639	389.079467	6.202000,,,,,
3.174533	388.833116	6.302000,,,,,
3.179445	388.447448	6.402000,,,,,
3.178221	388.456625	6.502000,,,,,
3.172578	388.787422	6.602000,,,,,
3.171953	388.832984	6.702000,,,,,
3.177703	388.445202	6.802000,,,,,
3.180874	388.243089	6.903000,,,,,
3.176786	388.575137	7.003000,,,,,
3.170826	388.951996	7.102000,,,,,
3.173686	388.722333	7.202000,,,,,
3.179883	388.291159	7.302000,,,,,
3.180298	388.267925	7.402000,,,,,
3.173879	388.738920	7.502000,,,,,
3.172602	388.750724	7.602000,,,,,
3.178092	388.329241	7.702000,,,,,
3.183180	387.974185	7.802000,,,,,
3.178876	388.252611	7.902000,,,,,
3.173894	388.607035	8.002000,,,,,
3.174119	388.642870	8.102000,,,,,
3.180079	388.208717	8.202000,,,,,
3.181977	388.101715	8.302000,,,,,
3.176492	388.468437	8.402000,,,,,
3.172260	388.753147	8.502000,,,,,
3.175349	388.513686	8.602000,,,,,
3.182382	387.919436	8.702000,,,,,
3.181700	388.013786	8.802000,,,,,
3.175933	388.460823	8.902000,,,,,
3.173414	388.618490	9.002000,,,,,
3.178950	388.225743	9.102000,,,,,
3.182133	387.955152	9.202000,,,,,
3.179782	388.109303	9.302000,,,,,
3.173269	388.616542	9.402000,,,,,
3.173940	388.558069	9.502000,,,,,
3.180265	388.139899	9.602000,,,,,
3.182490	387.980112	9.702000,,,,,
3.176524	388.314897	9.802000,,,,,
3.173876	388.497146	9.902000,,,,,
3.177303	388.266720	10.002000,,,,,
3.182582	387.912041	10.102000,,,,,
3.181128	388.026226	10.202000,,,,,
3.174745	388.493205	10.302000,,,,,
3.174172	388.484066	10.402000,,,,,
3.179375	388.076770	10.502000,,,,,
3.183730	387.795574	10.602000,,,,,
3.179350	388.142057	10.702000,,,,,
3.174410	388.489941	10.802000,,,,,
3.175959	388.353986	10.902000,,,,,
3.182279	387.899816	11.002000,,,,,
3.183393	387.808307	11.102000,,,,,
3.177688	388.207513	11.202000,,,,,
3.174794	388.439051	11.302000,,,,,
3.176716	388.299194	11.402000,,,,,
3.183140	387.872977	11.502000,,,,,
3.182091	387.916309	11.602000,,,,,
3.176968	388.282693	11.702000,,,,,
3.174905	388.403613	11.802000,,,,,
3.179135	388.106969	11.902000,,,,,
3.183444	387.812481	12.002000,,,,,
3.181240	387.956169	12.102000,,,,,
3.174894	388.440006	12.203000,,,,,
3.174921	388.436832	12.303000,,,,,
3.181414	387.916224	12.402000,,,,,
3.183563	387.766456	12.502000,,,,,
3.177859	388.169776	12.602000,,,,,
3.174578	388.426345	12.702000,,,,,
3.177096	388.260768	12.802000,,,,,
3.183720	387.788282	12.902000,,,,,
3.183095	387.797893	13.002000,,,,,
3.177391	388.217563	13.102000,,,,,
3.174253	388.420786	13.202000,,,,,
3.180855	387.949601	13.302000,,,,,
3.185160	387.673863	13.402000,,,,,
3.181240	387.935447	13.502000,,,,,
3.175481	388.362942	13.602000,,,,,
3.176202	388.291437	13.702000,,,,,
3.182038	387.843823	13.802000,,,,,
3.184229	387.729159	13.902000,,,,,
3.178552	388.138412	14.002000,,,,,
3.175993	388.298764	14.103000,,,,,
3.178034	388.165380	14.203000,,,,,
3.182365	387.820915	14.302000,,,,,
3.182741	387.787743	14.402000,,,,,
3.176379	388.244576	14.502000,,,,,
3.175103	388.356822	14.602000,,,,,
3.179901	388.023256	14.702000,,,,,
3.184252	387.711439	14.802000,,,,,
3.180810	387.949608	14.903000,,,,,
3.175544	388.293056	15.002000,,,,,
3.175690	388.302050	15.102000,,,,,
3.181241	387.926725	15.202000,,,,,
3.184785	387.647743	15.302000,,,,,
3.180087	387.991876	15.402000,,,,,
3.175408	388.302424	15.502000,,,,,
3.177582	388.160766	15.602000,,,,,
3.184193	387.653708	15.702000,,,,,
3.183716	387.703178	15.802000,,,,,
3.177708	388.145340	15.902000,,,,,
3.175273	388.328395	16.003000,,,,,
3.181303	387.910644	16.102000,,,,,
3.185224	387.599538	16.203000,,,,,
3.182476	387.798891	16.302000,,,,,
3.176724	388.176163	16.402000,,,,,
3.177196	388.157745	16.502000,,,,,
3.183560	387.712307	16.602000,,,,,
3.183859	387.678351	16.702000,,,,,
3.179555	388.032456	16.802000,,,,,
3.176139	388.255828	16.902000,,,,,
3.178941	388.019437	17.002000,,,,,
3.184091	387.689986	17.102000,,,,,
3.182461	387.811150	17.202000,,,,,
3.177963	388.130026	17.302000,,,,,
3.175932	388.280557	17.402000,,,,,
3.180687	387.921970	17.502000,,,,,
3.185055	387.570415	17.602000,,,,,
3.181672	387.828999	17.702000,,,,,
3.175619	388.233521	17.802000,,,,,
3.176247	388.231932	17.902000,,,,,
3.182893	387.763070	18.002000,,,,,
3.183832	387.720433	18.102000,,,,,
3.180352	387.923431	18.202000,,,,,
3.175199	388.288516	18.302000,,,,,
3.178459	388.060817	18.402000,,,,,
3.184532	387.637497	18.502000,,,,,
3.184300	387.658727	18.603000,,,,,
3.177578	388.145332	18.702000,,,,,
3.175748	388.250878	18.802000,,,,,
3.182215	387.782612	18.902000,,,,,
3.186525	387.461912	19.002000,,,,,
3.181478	387.830477	19.102000,,,,,
3.175387	388.300606	19.202000,,,,,
3.177633	388.145779	19.303000,,,,,
3.184636	387.600947	19.403000,,,,,
3.185215	387.554407	19.502000,,,,,
3.179321	387.948340	19.602000,,,,,
3.176121	388.193575	19.702000,,,,,
3.179727	387.952420	19.802000,,,,,
3.184913	387.578057	19.902000,,,,,
3.183128	387.715232	20.002000,,,,,
3.177034	388.152447	20.102000,,,,,
3.177020	388.116011	20.202000,,,,,
3.181033	387.871930	20.302000,,,,,
3.184463	387.631206	20.402000,,,,,
3.181653	387.835387	20.502000,,,,,
3.177115	388.140816	20.603000,,,,,
3.178329	388.030361	20.702000,,,,,
3.184224	387.588553	20.802000,,,,,
3.185139	387.516170	20.903000,,,,,
3.179946	387.923319	21.002000,,,,,
3.175681	388.203102	21.103000,,,,,
3.179895	387.940954	21.202000,,,,,
3.186137	387.474201	21.302000,,,,,
3.184693	387.595345	21.402000,,,,,
3.177822	388.045039	21.502000,,,,,
3.176995	388.068225	21.602000,,,,,
3.183843	387.572466	21.702000,,,,,
3.187973	387.310744	21.802000,,,,,
3.182576	387.693483	21.902000,,,,,
3.178121	388.008497	22.002000,,,,,
3.179546	387.892397	22.102000,,,,,
3.185864	387.411086	22.202000,,,,,
3.184946	387.495234	22.302000,,,,,
3.178978	387.952739	22.402000,,,,,
3.176657	388.138999	22.502000,,,,,
3.183123	387.623192	22.613000,,,,,
3.186244	387.340303	22.702000,,,,,
3.183355	387.543855	22.802000,,,,,
3.178749	387.838074	22.903000,,,,,
3.178732	387.881569	23.002000,,,,,
3.184416	387.497077	23.102000,,,,,
3.186167	387.384066	23.202000,,,,,
3.181463	387.716803	23.302000,,,,,
3.177382	387.961997	23.402000,,,,,
3.180275	387.767439	23.502000,,,,,
3.186068	387.352864	23.603000,,,,,
3.187602	387.157696	23.702000,,,,,
3.182308	387.534763	23.802000,,,,,
3.178336	387.833587	23.902000,,,,,
3.184177	387.384185	24.002000,,,,,
3.189317	387.001445	24.102000,,,,,
3.186101	387.222353	24.202000,,,,,
3.180753	387.626395	24.302000,,,,,
3.180637	387.674674	24.402000,,,,,
3.186589	387.239608	24.502000,,,,,
3.188601	387.064449	24.602000,,,,,
3.183423	387.387723	24.702000,,,,,
3.181202	387.420620	24.803000,,,,,
3.184505	387.193999	24.902000,,,,,
3.189847	386.834952	25.002000,,,,,
3.187891	386.992881	25.102000,,,,,
3.181818	387.386615	25.202000,,,,,
3.180639	387.488722	25.302000,,,,,
3.186550	387.058549	25.402000,,,,,
3.190299	386.783894	25.502000,,,,,
3.186079	387.114485	25.602000,,,,,
3.180550	387.546273	25.702000,,,,,
3.183789	387.139600	25.802000,,,,,
3.190605	386.570508	25.902000,,,,,
3.192930	386.375505	26.002000,,,,,
3.187288	386.739211	26.102000,,,,,
3.183404	387.071322	26.202000,,,,,
3.186555	386.847409	26.302000,,,,,
3.192317	386.461818	26.402000,,,,,
3.190685	386.592034	26.502000,,,,,
3.186046	386.876672	26.602000,,,,,
3.184026	387.031196	26.702000,,,,,
3.188637	386.695171	26.802000,,,,,
3.196357	385.867867	26.902000,,,,,
3.194104	385.972493	27.002000,,,,,
3.187477	386.458469	27.102000,,,,,
3.188754	386.358810	27.202000,,,,,
3.194942	385.893062	27.302000,,,,,
3.196969	385.718635	27.402000,,,,,
3.190603	386.185176	27.502000,,,,,
3.186089	386.568220	27.602000,,,,,
3.190731	386.262350	27.702000,,,,,
3.195873	385.868581	27.803000,,,,,
3.196967	385.546607	27.902000,,,,,
3.207789	383.296658	28.002000,,,,,
3.206557	383.365829	28.102000,,,,,
3.210456	383.113492	28.202000,,,,,
3.214800	382.799104	28.302000,,,,,
3.212720	382.930603	28.402000,,,,,
3.207028	383.346714	28.503000,,,,,
3.207521	383.266516	28.602000,,,,,
3.211928	382.956306	28.702000,,,,,
3.215058	382.758277	28.802000,,,,,
3.211188	383.054423	28.902000,,,,,
3.211157	382.712143	29.002000,,,,,
3.228899	379.990582	29.103000,,,,,
3.234469	379.600773	29.202000,,,,,
3.234562	379.544137	29.303000,,,,,
3.228916	379.933042	29.402000,,,,,
3.226875	380.124905	29.502000,,,,,
3.231620	379.790041	29.602000,,,,,
3.237121	379.422157	29.702000,,,,,
3.235152	379.509936	29.802000,,,,,
3.227549	380.050385	29.902000,,,,,
3.227583	380.045132	30.002000,,,,,
3.245953	377.612466	30.102000,,,,,
3.259729	375.695407	30.202000,,,,,
3.254112	376.111440	30.302000,,,,,
3.249522	376.424667	30.402000,,,,,
3.252293	376.207170	30.502000,,,,,
3.258013	375.755936	30.603000,,,,,
3.258242	375.749103	30.702000,,,,,
3.252916	376.152951	30.802000,,,,,
3.250695	376.326107	30.902000,,,,,
3.255393	375.978802	31.002000,,,,,
3.258793	375.712962	31.102000,,,,,
3.278663	372.307314	31.202000,,,,,
3.276486	372.191922	31.302000,,,,,
3.277032	372.164609	31.402000,,,,,
3.282673	371.701063	31.502000,,,,,
3.284552	371.630804	31.602000,,,,,
3.281888	371.784591	31.702000,,,,,
3.276670	372.134608	31.802000,,,,,
3.278844	371.941215	31.902000,,,,,
3.285064	371.498214	32.002000,,,,,
3.286770	371.329698	32.102000,,,,,
3.285787	370.908114	32.202000,,,,,
3.299983	368.361943	32.302000,,,,,
3.304418	368.012060	32.402000,,,,,
3.310972	367.505299	32.502000,,,,,
3.308730	367.629150	32.603000,,,,,
3.302980	367.989238	32.702000,,,,,
3.301828	368.091475	32.803000,,,,,
3.308214	367.650993	32.902000,,,,,
3.311849	367.332366	33.002000,,,,,
3.307279	367.622424	33.102000,,,,,
3.302433	367.927320	33.202000,,,,,
3.305402	367.705013	33.302000,,,,,
3.311225	367.290820	33.402000,,,,,
3.311370	367.268972	33.502000,,,,,
3.304672	367.743269	33.602000,,,,,
3.303377	367.826284	33.702000,,,,,
3.308587	367.397163	33.802000,,,,,
3.311657	367.189141	33.902000,,,,,
3.309120	367.366937	34.002000,,,,,
3.304716	367.676037	34.102000,,,,,
3.305420	367.640216	34.202000,,,,,
3.311588	367.167872	34.302000,,,,,
3.313704	366.983608	34.402000,,,,,
3.308295	367.325481	34.502000,,,,,
3.305093	367.582330	34.602000,,,,,
3.307907	367.374692	34.702000,,,,,
3.313380	367.002035	34.802000,,,,,
3.313417	366.993807	34.902000,,,,,
3.307947	367.365083	35.002000,,,,,
3.305677	367.477354	35.102000,,,,,
3.309267	367.222477	35.202000,,,,,
3.315008	366.805008	35.302000,,,,,
3.312402	367.010431	35.402000,,,,,
3.306196	367.463039	35.502000,,,,,
3.307177	367.375998	35.602000,,,,,
3.312625	366.948070	35.702000,,,,,
3.314114	366.822808	35.802000,,,,,
3.310093	367.103461	35.902000,,,,,
3.305464	367.468488	36.003000,,,,,
