probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
0.076941	588.234140	8.001000,,,,,
0.077954	588.162435	8.101000,,,,,
0.077996	588.217872	8.201000,,,,,
0.077794	588.239655	8.301000,,,,,
0.077626	588.224610	8.401000,,,,,
0.077461	588.262539	8.501000,,,,,
0.077220	588.271310	8.601000,,,,,
0.076887	588.262024	8.701000,,,,,
0.077869	588.203632	8.801000,,,,,
0.077773	588.215967	8.901000,,,,,
0.077216	588.281422	9.001000,,,,,
0.077030	588.274710	9.101000,,,,,
0.077255	588.305061	9.201000,,,,,
0.077295	588.251600	9.301000,,,,,
0.077451	588.261632	9.401000,,,,,
0.077570	588.191094	9.501000,,,,,
0.077968	588.176420	9.601000,,,,,
0.077411	588.205365	9.701000,,,,,
0.076999	588.268339	9.801000,,,,,
0.077769	588.225351	9.901000,,,,,
0.078176	588.186818	10.001000,,,,,
0.077696	588.256055	10.101000,,,,,
0.077182	588.275662	10.201000,,,,,
0.077053	588.240275	10.301000,,,,,
0.077711	588.214086	10.401000,,,,,
0.077363	588.259012	10.501000,,,,,
0.077414	588.266022	10.601000,,,,,
0.077694	588.265662	10.701000,,,,,
0.076986	588.286337	10.801000,,,,,
0.077065	588.304438	10.901000,,,,,
0.077540	588.249369	11.001000,,,,,
0.078093	588.164101	11.101000,,,,,
0.077378	588.255104	11.201000,,,,,
0.076964	588.284082	11.301000,,,,,
0.077328	588.224216	11.401000,,,,,
0.078063	588.234724	11.501000,,,,,
0.077512	588.295268	11.601000,,,,,
0.077250	588.276600	11.701000,,,,,
0.077960	588.206258	11.801000,,,,,
0.077718	588.221482	11.901000,,,,,
0.077190	588.227781	12.001000,,,,,
0.077122	588.267609	12.101000,,,,,
0.077674	588.273288	12.201000,,,,,
0.077847	588.255261	12.301000,,,,,
0.077065	588.290763	12.401000,,,,,
0.076596	588.319324	12.501000,,,,,
0.077154	588.295792	12.601000,,,,,
0.077704	588.225512	12.701000,,,,,
0.077637	588.244497	12.801000,,,,,
0.077960	588.174804	12.901000,,,,,
0.077771	588.232303	13.001000,,,,,
0.077278	588.273110	13.101000,,,,,
0.077067	588.300376	13.201000,,,,,
0.077873	588.243814	13.301000,,,,,
0.078058	588.214669	13.401000,,,,,
0.077186	588.261481	13.501000,,,,,
0.076666	588.279352	13.601000,,,,,
0.077401	588.239780	13.701000,,,,,
0.077607	588.264476	13.801000,,,,,
0.077466	588.278192	13.901000,,,,,
0.077269	588.286263	14.001000,,,,,
0.077313	588.280924	14.101000,,,,,
0.077436	588.266389	14.201000,,,,,
0.077231	588.259071	14.301000,,,,,
0.077662	588.221605	14.401000,,,,,
0.077874	588.220836	14.501000,,,,,
0.077489	588.258809	14.601000,,,,,
