probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-5.000000E+01,-9.151096e-08,9.91e+37,417.5898,21508.0,
-4.975000E+01,-4.806813e-08,9.91e+37,418.6689,21508.0,
-4.950000E+01,-3.594453e-08,9.91e+37,419.7275,21508.0,
-4.925000E+01,-2.887247e-08,9.91e+37,420.7871,21508.0,
-4.900000E+01,-2.028492e-08,9.91e+37,421.8477,21508.0,
-4.875000E+01,-1.8264330000000003e-08,9.91e+37,422.9258,21508.0,
-4.850000E+01,-1.2707680000000001e-08,9.91e+37,423.9844,21508.0,
-4.825000E+01,-1.0181950000000002e-08,9.91e+37,425.0449,21508.0,
-4.800000E+01,-4.6253130000000006e-09,9.91e+37,426.1035,21508.0,
-4.775000E+01,-6.140752e-09,9.91e+37,427.1807,21508.0,
-4.750000E+01,4.467005e-09,9.91e+37,428.2422,21508.0,
-4.725000E+01,5.9822959999999995e-09,9.91e+37,429.3018,21508.0,
-4.700000E+01,6.487398e-09,9.91e+37,430.3623,21508.0,
-4.675000E+01,1.1033269999999999e-08,9.91e+37,431.4209,21508.0,
-4.650000E+01,1.1538360000000001e-08,9.91e+37,432.4824,21508.0,
-4.625000E+01,1.5579140000000002e-08,9.91e+37,433.5645,21508.0,
-4.600000E+01,1.709443e-08,9.91e+37,434.6221,21508.0,
-4.575000E+01,2.366069e-08,9.91e+37,435.6846,21508.0,
-4.550000E+01,1.9114810000000002e-08,9.91e+37,436.7432,21508.0,
-4.525000E+01,2.16403e-08,9.91e+37,437.8018,21508.0,
-4.500000E+01,2.568108e-08,9.91e+37,438.8594,21508.0,
-4.475000E+01,2.871166e-08,9.91e+37,439.9209,21508.0,
-4.450000E+01,3.224732e-08,9.91e+37,440.9805,21508.0,
-4.425000E+01,3.275241e-08,9.91e+37,442.0674,21508.0,
-4.400000E+01,3.780337999999999e-08,9.91e+37,443.1465,21508.0,
-4.375000E+01,4.2349230000000005e-08,9.91e+37,444.2061,21508.0,
-4.350000E+01,4.5379830000000005e-08,9.91e+37,445.2832,21508.0,
-4.325000E+01,5.1440980000000004e-08,9.91e+37,446.3418,21508.0,
-4.300000E+01,5.649194000000001e-08,9.91e+37,447.4004,21508.0,
-4.275000E+01,5.901741e-08,9.91e+37,448.4609,21508.0,
-4.250000E+01,7.164483000000001e-08,9.91e+37,449.5195,21508.0,
-4.225000E+01,7.417033e-08,9.91e+37,450.5811,21508.0,
-4.200000E+01,8.376720999999999e-08,9.91e+37,451.6396,21508.0,
-4.175000E+01,9.235372e-08,9.91e+37,452.6992,21508.0,
-4.150000E+01,9.538425e-08,9.91e+37,453.7617,21508.0,
-4.125000E+01,1.1053710000000001e-07,9.91e+37,454.8408,21508.0,
-4.100000E+01,1.2619519999999998e-07,9.91e+37,455.9023,21508.0,
-4.075000E+01,1.398328e-07,9.91e+37,456.9814,21508.0,
-4.050000E+01,1.499346e-07,9.91e+37,458.0371,21508.0,
-4.025000E+01,1.671079e-07,9.91e+37,459.1152,21508.0,
-4.000000E+01,1.8529139999999998e-07,9.91e+37,460.1729,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
0.787770	474.248929	0.002000,,,,,
0.786803	474.332928	0.102000,,,,,
0.786676	474.313795	0.202000,,,,,
0.787873	474.243114	0.302000,,,,,
0.787982	474.268928	0.402000,,,,,
0.786985	474.339685	0.502000,,,,,
0.786536	474.366641	0.602000,,,,,
0.787102	474.332854	0.702000,,,,,
0.788123	474.213285	0.802000,,,,,
0.787813	474.248460	0.902000,,,,,
0.787089	474.317985	1.002000,,,,,
0.787112	474.317861	1.102000,,,,,
0.787166	474.336477	1.202000,,,,,
0.787405	474.325912	1.302000,,,,,
0.788004	474.240015	1.402000,,,,,
0.787901	474.257533	1.502000,,,,,
0.787005	474.300430	1.602000,,,,,
0.786738	474.337041	1.702000,,,,,
0.787369	474.277476	1.802000,,,,,
0.787935	474.276685	1.902000,,,,,
0.787177	474.336429	2.002000,,,,,
0.786822	474.364288	2.102000,,,,,
0.786940	474.333896	2.202000,,,,,
0.787120	474.307683	2.302000,,,,,
0.787688	474.252886	2.402000,,,,,
0.786988	474.360167	2.502000,,,,,
0.787059	474.358210	2.602000,,,,,
0.786928	474.385245	2.702000,,,,,
0.787243	474.310728	2.802000,,,,,
0.787756	474.275895	2.902000,,,,,
0.787665	474.284191	3.002000,,,,,
0.787200	474.327600	3.102000,,,,,
0.786828	474.320785	3.202000,,,,,
0.786906	474.348687	3.302000,,,,,
0.788127	474.278958	3.402000,,,,,
0.787682	474.327047	3.502000,,,,,
0.787159	474.363043	3.602000,,,,,
0.786065	474.414987	3.702000,,,,,
0.787347	474.307010	3.802000,,,,,
0.787461	474.284635	3.902000,,,,,
0.787187	474.342915	4.002000,,,,,
0.786700	474.407343	4.102000,,,,,
0.786699	474.407440	4.202000,,,,,
0.786664	474.405648	4.302000,,,,,
0.786974	474.356452	4.402000,,,,,
0.787374	474.295062	4.502000,,,,,
0.787488	474.318800	4.602000,,,,,
0.786508	474.382050	4.702000,,,,,
0.786622	474.397875	4.802000,,,,,
0.787414	474.352143	4.902000,,,,,
0.787803	474.337147	5.002000,,,,,
0.787186	474.381774	5.103000,,,,,
0.786409	474.409847	5.202000,,,,,
0.786702	474.363151	5.302000,,,,,
0.786952	474.335356	5.402000,,,,,
0.787205	474.356299	5.502000,,,,,
0.787157	474.398701	5.602000,,,,,
0.786483	474.430419	5.702000,,,,,
0.786409	474.444973	5.802000,,,,,
0.786333	474.401342	5.902000,,,,,
0.786624	474.356325	6.002000,,,,,
0.787164	474.349027	6.102000,,,,,
0.786814	474.399573	6.202000,,,,,
0.786022	474.465560	6.302000,,,,,
0.786599	474.452716	6.402000,,,,,
0.787659	474.348095	6.502000,,,,,
0.787749	474.300937	6.603000,,,,,
0.786778	474.370973	6.702000,,,,,
0.786245	474.399747	6.802000,,,,,
0.786895	474.364190	6.902000,,,,,
0.787357	474.357423	7.002000,,,,,
0.787287	474.392096	7.102000,,,,,
0.786769	474.414869	7.202000,,,,,
0.786845	474.396548	7.302000,,,,,
0.786205	474.409961	7.403000,,,,,
0.786666	474.384672	7.503000,,,,,
0.787429	474.342494	7.602000,,,,,
0.786874	474.435980	7.702000,,,,,
0.785930	474.506161	7.802000,,,,,
0.786038	474.517502	7.902000,,,,,
0.787142	474.393918	8.002000,,,,,
0.787518	474.345502	8.102000,,,,,
0.786701	474.413381	8.202000,,,,,
0.785864	474.488392	8.302000,,,,,
0.786294	474.448195	8.402000,,,,,
0.786923	474.413280	8.502000,,,,,
0.786898	474.427754	8.602000,,,,,
0.786754	474.414109	8.702000,,,,,
0.786458	474.428014	8.802000,,,,,
0.786403	474.418791	8.902000,,,,,
0.786324	474.408385	9.002000,,,,,
0.786441	474.458138	9.102000,,,,,
0.787133	474.415536	9.202000,,,,,
0.786231	474.480088	9.302000,,,,,
0.785484	474.546521	9.402000,,,,,
0.786320	474.460745	9.502000,,,,,
0.787246	474.354074	9.602000,,,,,
0.786542	474.404781	9.702000,,,,,
0.785666	474.504955	9.802000,,,,,
0.785585	474.516441	9.902000,,,,,
0.786486	474.470194	10.002000,,,,,
0.786576	474.452274	10.102000,,,,,
0.786536	474.463485	10.202000,,,,,
0.786504	474.439430	10.302000,,,,,
0.786196	474.445939	10.402000,,,,,
0.786363	474.452346	10.502000,,,,,
0.786875	474.453971	10.602000,,,,,
0.786945	474.453754	10.702000,,,,,
0.786928	474.462416	10.802000,,,,,
0.785950	474.504858	10.902000,,,,,
0.785854	474.469518	11.002000,,,,,
0.786514	474.419563	11.102000,,,,,
0.786821	474.454271	11.202000,,,,,
0.786182	474.497950	11.302000,,,,,
0.785489	474.566732	11.402000,,,,,
0.785995	474.528995	11.502000,,,,,
0.786759	474.435696	11.602000,,,,,
0.786188	474.488865	11.702000,,,,,
0.785864	474.496965	11.802000,,,,,
0.785915	474.501052	11.905000,,,,,
0.785930	474.521441	12.003000,,,,,
0.786578	474.479886	12.102000,,,,,
0.786479	474.502544	12.202000,,,,,
0.786549	474.500831	12.302000,,,,,
0.786121	474.494669	12.402000,,,,,
0.785893	474.497053	12.502000,,,,,
0.786216	474.460128	12.602000,,,,,
0.786957	474.428981	12.702000,,,,,
0.786475	474.482369	12.802000,,,,,
0.785472	474.579943	12.902000,,,,,
0.785749	474.540116	13.002000,,,,,
0.786327	474.498670	13.102000,,,,,
0.786403	474.491036	13.202000,,,,,
0.785717	474.525620	13.302000,,,,,
0.785644	474.557729	13.402000,,,,,
0.785888	474.561286	13.502000,,,,,
0.785580	474.582681	13.602000,,,,,
0.786136	474.547926	13.702000,,,,,
0.786432	474.480933	13.802000,,,,,
0.786055	474.518301	13.902000,,,,,
0.785529	474.548881	14.002000,,,,,
0.785509	474.541356	14.102000,,,,,
0.786903	474.463831	14.202000,,,,,
0.786813	474.489623	14.302000,,,,,
0.785780	474.577372	14.402000,,,,,
0.785201	474.602232	14.503000,,,,,
0.785956	474.520629	14.602000,,,,,
0.786367	474.475238	14.702000,,,,,
0.786240	474.516685	14.803000,,,,,
0.785663	474.573143	14.902000,,,,,
0.785369	474.616139	15.002000,,,,,
0.785655	474.558939	15.103000,,,,,
0.785742	474.555726	15.202000,,,,,
0.786518	474.481751	15.302000,,,,,
0.785769	474.546432	15.402000,,,,,
0.785070	474.594271	15.503000,,,,,
0.784987	474.625619	15.602000,,,,,
0.786084	474.574543	15.702000,,,,,
0.786420	474.558321	15.802000,,,,,
0.785808	474.569547	15.902000,,,,,
0.784953	474.633276	16.002000,,,,,
0.785492	474.549837	16.102000,,,,,
0.786292	474.512004	16.203000,,,,,
0.785944	474.544300	16.302000,,,,,
0.785918	474.575741	16.402000,,,,,
0.785395	474.624453	16.502000,,,,,
0.785663	474.583334	16.602000,,,,,
0.785548	474.578616	16.702000,,,,,
0.786050	474.532935	16.802000,,,,,
0.786026	474.501848	16.902000,,,,,
0.785659	474.551951	17.002000,,,,,
0.785062	474.639618	17.102000,,,,,
0.785302	474.630198	17.202000,,,,,
0.786211	474.569130	17.302000,,,,,
0.786094	474.577561	17.402000,,,,,
0.785012	474.644801	17.502000,,,,,
0.784703	474.628278	17.602000,,,,,
0.785800	474.567550	17.703000,,,,,
0.785870	474.572697	17.802000,,,,,
