probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-5.000000E+01,-6.645443e-09,9.91e+37,2612.643,21508.0,
-4.950000E+01,-8.665916e-09,9.91e+37,2613.699,21508.0,
-4.900000E+01,-6.140325e-09,9.91e+37,2614.778,21508.0,
-4.850000E+01,-3.6147379999999996e-09,9.91e+37,2615.84,21508.0,
-4.800000E+01,-3.6147360000000002e-09,9.91e+37,2616.902,21508.0,
-4.750000E+01,-1.089149e-09,9.91e+37,2617.96,21508.0,
-4.700000E+01,-2.604502e-09,9.91e+37,2619.021,21508.0,
-4.650000E+01,-5.840312e-10,9.91e+37,2620.078,21508.0,
-4.600000E+01,4.262048e-10,9.91e+37,2621.139,21508.0,
-4.550000E+01,4.262046e-10,9.91e+37,2622.2,21508.0,
-4.500000E+01,3.961722e-09,9.91e+37,2623.263,21508.0,
-4.450000E+01,-2.6045000000000003e-09,9.91e+37,2624.324,21508.0,
-4.400000E+01,-3.614733e-09,9.91e+37,2625.401,21508.0,
-4.350000E+01,9.012390999999999e-09,9.91e+37,2626.462,21508.0,
-4.300000E+01,7.497189999999999e-09,9.91e+37,2627.522,21508.0,
-4.250000E+01,5.981989000000001e-09,9.91e+37,2628.58,21508.0,
-4.200000E+01,9.517450999999998e-09,9.91e+37,2629.6420000000003,21508.0,
-4.150000E+01,6.992119999999999e-09,9.91e+37,2630.702,21508.0,
-4.100000E+01,8.507322e-09,9.91e+37,2631.764,21508.0,
-4.050000E+01,9.517453e-09,9.91e+37,2632.8259999999996,21508.0,
-4.000000E+01,1.406305e-08,9.91e+37,2633.889,21508.0,
-3.950000E+01,9.517455e-09,9.91e+37,2634.95,21508.0,
-3.900000E+01,9.517455e-09,9.91e+37,2636.01,21508.0,
-3.850000E+01,4.971852e-09,9.91e+37,2637.071,21508.0,
-3.800000E+01,1.2547870000000001e-08,9.91e+37,2638.13,21508.0,
-3.750000E+01,5.476915e-09,9.91e+37,2639.1890000000003,21508.0,
-3.700000E+01,1.103265e-08,9.91e+37,2640.252,21508.0,
-3.650000E+01,1.052758e-08,9.91e+37,2641.313,21508.0,
-3.600000E+01,1.608332e-08,9.91e+37,2642.3920000000003,21508.0,
-3.550000E+01,1.355798e-08,9.91e+37,2643.452,21508.0,
-3.500000E+01,2.0628919999999997e-08,9.91e+37,2644.512,21508.0,
-3.450000E+01,1.9113720000000002e-08,9.91e+37,2645.573,21508.0,
-3.400000E+01,1.9113720000000002e-08,9.91e+37,2646.633,21508.0,
-3.350000E+01,1.709345e-08,9.91e+37,2647.691,21508.0,
-3.300000E+01,1.961879e-08,9.91e+37,2648.7509999999997,21508.0,
-3.250000E+01,1.0527569999999999e-08,9.91e+37,2649.8140000000003,21508.0,
-3.200000E+01,2.9215049999999997e-08,9.91e+37,2650.8740000000003,21508.0,
-3.150000E+01,2.365932e-08,9.91e+37,2651.934,21508.0,
-3.100000E+01,1.103264e-08,9.91e+37,2652.994,21508.0,
-3.050000E+01,2.163905e-08,9.91e+37,2654.073,21508.0,
-3.000000E+01,1.9618779999999998e-08,9.91e+37,2655.135,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
-0.011516	1490.746316	0.002000,,,,,
