probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-9.000000E+01,-1.687838e-07,9.91e+37,7999.354,21508.0,
-8.975000E+01,-1.3797239999999998e-07,9.91e+37,8000.415,21508.0,
-8.950000E+01,-1.26355e-07,9.91e+37,8001.478,21508.0,
-8.925000E+01,-1.0312020000000001e-07,9.91e+37,8002.539000000001,21508.0,
-8.900000E+01,-8.291602e-08,9.91e+37,8003.598000000001,21508.0,
-8.875000E+01,-6.624759000000001e-08,9.91e+37,8004.656,21508.0,
-8.850000E+01,-5.109446e-08,9.91e+37,8005.728,21508.0,
-8.825000E+01,-3.139538e-08,9.91e+37,8006.786,21508.0,
-8.800000E+01,-7.888656e-11,9.91e+37,8007.844,21508.0,
-8.775000E+01,2.5173890000000002e-08,9.91e+37,8008.92,21508.0,
-8.750000E+01,3.7800220000000005e-08,9.91e+37,8010.0,21508.0,
-8.725000E+01,7.113375e-08,9.91e+37,8011.056,21508.0,
-8.700000E+01,1.11538e-07,9.91e+37,8012.113,21508.0,
-8.675000E+01,1.423463e-07,9.91e+37,8013.173000000001,21508.0,
-8.650000E+01,1.6709389999999998e-07,9.91e+37,8014.232,21508.0,
-8.625000E+01,1.933567e-07,9.91e+37,8015.291,21508.0,
-8.600000E+01,2.2719520000000003e-07,9.91e+37,8016.352,21508.0,
-8.575000E+01,2.6254920000000004e-07,9.91e+37,8017.415,21508.0,
-8.550000E+01,2.888119e-07,9.91e+37,8018.473000000001,21508.0,
-8.525000E+01,3.1861e-07,9.91e+37,8019.531999999999,21508.0,
-8.500000E+01,3.5749879999999995e-07,9.91e+37,8020.594,21508.0,
-8.475000E+01,3.9234770000000006e-07,9.91e+37,8021.665,21508.0,
-8.450000E+01,4.2669140000000007e-07,9.91e+37,8022.7480000000005,21508.0,
-8.425000E+01,4.7416640000000003e-07,9.91e+37,8023.805,21508.0,
-8.400000E+01,5.064900999999999e-07,9.91e+37,8024.863,21508.0,
-8.375000E+01,5.494193000000001e-07,9.91e+37,8025.924,21508.0,
-8.350000E+01,5.948746e-07,9.91e+37,8026.983,21508.0,
-8.325000E+01,6.443693e-07,9.91e+37,8028.044,21508.0,
-8.300000E+01,6.908341999999999e-07,9.91e+37,8029.105,21508.0,
-8.275000E+01,7.418449e-07,9.91e+37,8030.165,21508.0,
-8.250000E+01,7.938651999999999e-07,9.91e+37,8031.223000000001,21508.0,
-8.225000E+01,8.463911999999999e-07,9.91e+37,8032.279,21508.0,
-8.200000E+01,9.110375e-07,9.91e+37,8033.3369999999995,21508.0,
-8.175000E+01,9.650785e-07,9.91e+37,8034.396,21508.0,
-8.150000E+01,1.002958e-06,9.91e+37,8035.455,21508.0,
-8.125000E+01,1.090332e-06,9.91e+37,8036.514,21508.0,
-8.100000E+01,1.1468980000000001e-06,9.91e+37,8037.576,21508.0,
-8.075000E+01,1.209524e-06,9.91e+37,8038.654,21508.0,
-8.050000E+01,1.294373e-06,9.91e+37,8039.732,21508.0,
-8.025000E+01,1.352959e-06,9.91e+37,8040.819,21508.0,
-8.000000E+01,1.438313e-06,9.91e+37,8041.88,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
0.819054	268.357760	0.001000,,,,,
0.795293	271.428329	0.111000,,,,,
0.791448	272.152550	0.201000,,,,,
0.800637	271.426550	0.301000,,,,,
0.795399	271.805800	0.401000,,,,,
0.790506	272.193546	0.501000,,,,,
0.798096	271.619119	0.601000,,,,,
0.798383	271.571237	0.701000,,,,,
0.790735	272.126541	0.801000,,,,,
0.795166	271.802414	0.901000,,,,,
0.799756	271.511568	1.001000,,,,,
0.791596	272.096199	1.101000,,,,,
0.791968	272.082810	1.201000,,,,,
0.800832	271.432741	1.301000,,,,,
0.795844	271.771028	1.401000,,,,,
0.789598	272.221664	1.501000,,,,,
0.797229	271.639092	1.601000,,,,,
0.798684	271.589091	1.701000,,,,,
0.790454	272.214424	1.801000,,,,,
0.794013	271.909953	1.901000,,,,,
0.799673	271.489044	2.001000,,,,,
0.792466	272.009770	2.101000,,,,,
0.791880	272.065848	2.201000,,,,,
0.800284	271.455788	2.301000,,,,,
0.795682	271.789819	2.401000,,,,,
0.789212	272.240325	2.501000,,,,,
0.797123	271.683269	2.601000,,,,,
0.798950	271.559782	2.701000,,,,,
0.790435	272.187184	2.801000,,,,,
0.793969	271.913392	2.901000,,,,,
0.799909	271.476336	3.001000,,,,,
0.793125	271.962826	3.101000,,,,,
0.791266	272.095893	3.201000,,,,,
0.799790	271.486510	3.301000,,,,,
0.796069	271.752490	3.401000,,,,,
0.789243	272.257258	3.501000,,,,,
0.796933	271.700223	3.601000,,,,,
0.800257	271.440644	3.701000,,,,,
0.791335	272.078361	3.801000,,,,,
0.793402	271.958234	3.901000,,,,,
0.800061	271.496643	4.001000,,,,,
0.794079	271.900533	4.101000,,,,,
0.791122	272.120358	4.201000,,,,,
0.799214	271.498083	4.301000,,,,,
0.796350	271.735970	4.401000,,,,,
0.789691	272.247496	4.501000,,,,,
0.797005	271.720622	4.601000,,,,,
0.800409	271.405349	4.701000,,,,,
0.791134	272.070640	4.801000,,,,,
0.793051	271.957442	4.901000,,,,,
0.800222	271.482378	5.001000,,,,,
0.794051	271.919387	5.101000,,,,,
0.790530	272.170989	5.201000,,,,,
0.798894	271.511588	5.303000,,,,,
0.796943	271.692815	5.401000,,,,,
0.789867	272.238297	5.501000,,,,,
0.796614	271.711418	5.601000,,,,,
0.800385	271.444153	5.701000,,,,,
0.790892	272.130362	5.802000,,,,,
0.791919	272.069429	5.901000,,,,,
0.799998	271.486204	6.001000,,,,,
0.794846	271.851348	6.101000,,,,,
0.790318	272.193648	6.201000,,,,,
0.798182	271.612623	6.301000,,,,,
0.797591	271.634331	6.401000,,,,,
0.790448	272.141629	6.501000,,,,,
0.795896	271.729761	6.601000,,,,,
0.800156	271.440263	6.701000,,,,,
0.790828	272.181829	6.801000,,,,,
0.791282	272.132926	6.901000,,,,,
0.800348	271.401663	7.001000,,,,,
0.795906	271.725515	7.101000,,,,,
0.790131	272.190160	7.201000,,,,,
0.797838	271.676358	7.301000,,,,,
0.798425	271.597456	7.401000,,,,,
0.790393	272.154248	7.501000,,,,,
0.795216	271.818866	7.601000,,,,,
0.799931	271.461855	7.701000,,,,,
0.791821	272.078075	7.801000,,,,,
0.791706	272.095655	7.901000,,,,,
0.800631	271.399210	8.001000,,,,,
0.796425	271.709189	8.101000,,,,,
0.789768	272.243487	8.202000,,,,,
0.797313	271.701762	8.301000,,,,,
0.798806	271.540947	8.401000,,,,,
0.790716	272.162701	8.501000,,,,,
0.794487	271.867618	8.601000,,,,,
0.800470	271.393198	8.701000,,,,,
0.792654	271.954034	8.801000,,,,,
0.791647	272.061028	8.901000,,,,,
0.800516	271.435161	9.001000,,,,,
0.796429	271.751699	9.101000,,,,,
0.789303	272.263476	9.201000,,,,,
0.796530	271.687614	9.301000,,,,,
0.799071	271.530875	9.401000,,,,,
0.790857	272.148367	9.501000,,,,,
0.793995	271.924966	9.601000,,,,,
0.800246	271.436683	9.701000,,,,,
0.793404	271.906413	9.801000,,,,,
0.791554	272.078223	9.901000,,,,,
0.799828	271.468709	10.001000,,,,,
0.796348	271.750588	10.101000,,,,,
0.788884	272.284714	10.201000,,,,,
0.796300	271.715008	10.301000,,,,,
0.799817	271.461534	10.401000,,,,,
0.791118	272.141087	10.501000,,,,,
0.793765	271.914236	10.601000,,,,,
0.800241	271.404073	10.701000,,,,,
0.793426	271.931373	10.801000,,,,,
0.791148	272.131058	10.901000,,,,,
0.799365	271.497444	11.001000,,,,,
0.796332	271.715848	11.101000,,,,,
0.789472	272.255011	11.206000,,,,,
0.797352	271.680464	11.301000,,,,,
0.800380	271.445240	11.401000,,,,,
0.792039	272.049223	11.501000,,,,,
0.793342	271.932721	11.602000,,,,,
0.800309	271.420748	11.701000,,,,,
0.794079	271.893510	11.801000,,,,,
0.791062	272.156371	11.901000,,,,,
0.799383	271.509237	12.001000,,,,,
0.797315	271.619658	12.101000,,,,,
0.790073	272.160955	12.201000,,,,,
0.797037	271.679312	12.301000,,,,,
0.800703	271.401425	12.401000,,,,,
0.791542	272.069431	12.501000,,,,,
0.792669	272.003522	12.601000,,,,,
0.800074	271.453884	12.701000,,,,,
0.794525	271.873821	12.801000,,,,,
0.790884	272.136220	12.901000,,,,,
0.798617	271.563932	13.001000,,,,,
0.797469	271.633306	13.101000,,,,,
