probe voltage (V), probe current (A), resistance (9.9e37 if not enabled) , timestamp , status word ,Unnamed: 5
-1.450000E+01,9.486899000000002e-08,9.91e+37,1522.03,21508.0,
-1.425000E+01,9.890939999999998e-08,9.91e+37,1523.0870000000002,21508.0,
-1.400000E+01,9.33538e-08,9.91e+37,1524.145,21508.0,
-1.375000E+01,1.014345e-07,9.91e+37,1525.201,21508.0,
-1.350000E+01,1.1204039999999998e-07,9.91e+37,1526.2620000000002,21508.0,
-1.325000E+01,1.110305e-07,9.91e+37,1527.349,21508.0,
-1.300000E+01,1.110304e-07,9.91e+37,1528.41,21508.0,
-1.275000E+01,1.155757e-07,9.91e+37,1529.471,21508.0,
-1.250000E+01,1.2618160000000002e-07,9.91e+37,1530.531,21508.0,
current through plasma (-mA) <tab> voltage across plasma (-V) <tab> time (sec),,,,,
0.052153	691.481857	0.001000,,,,,
0.052363	691.410723	0.101000,,,,,
0.050977	691.558968	0.201000,,,,,
0.052152	691.418784	0.301000,,,,,
0.052252	691.446714	0.401000,,,,,
0.051954	691.488822	0.501000,,,,,
0.051953	691.511357	0.601000,,,,,
0.051425	691.543001	0.701000,,,,,
0.051359	691.594233	0.801000,,,,,
0.050205	691.663947	0.901000,,,,,
0.051225	691.535458	1.001000,,,,,
0.051728	691.454893	1.101000,,,,,
0.051625	691.498465	1.201000,,,,,
0.050928	691.498966	1.301000,,,,,
0.051793	691.474385	1.401000,,,,,
0.052090	691.495476	1.501000,,,,,
0.050674	691.612672	1.601000,,,,,
0.051004	691.525630	1.701000,,,,,
0.051832	691.498935	1.801000,,,,,
0.051283	691.525681	1.901000,,,,,
0.051492	691.512258	2.002000,,,,,
0.051992	691.452731	2.101000,,,,,
0.051042	691.488295	2.201000,,,,,
0.050897	691.516041	2.301000,,,,,
0.050882	691.519873	2.401000,,,,,
0.051954	691.485508	2.501000,,,,,
0.051143	691.551543	2.601000,,,,,
0.050979	691.585927	2.701000,,,,,
0.052105	691.464477	2.801000,,,,,
0.052035	691.493223	2.901000,,,,,
0.051587	691.424302	3.001000,,,,,
0.052022	691.354572	3.101000,,,,,
0.052825	691.390030	3.201000,,,,,
0.051800	691.467605	3.301000,,,,,
0.050474	691.622870	3.401000,,,,,
0.051202	691.544048	3.501000,,,,,
0.052246	691.481310	3.601000,,,,,
0.050918	691.583045	3.701000,,,,,
0.051358	691.514104	3.801000,,,,,
0.051920	691.452915	3.901000,,,,,
0.051986	691.419529	4.001000,,,,,
0.051460	691.483359	4.101000,,,,,
0.051523	691.472617	4.201000,,,,,
0.051113	691.540365	4.301000,,,,,
0.051818	691.512310	4.401000,,,,,
0.052341	691.468338	4.501000,,,,,
0.052190	691.453219	4.601000,,,,,
0.051480	691.503065	4.701000,,,,,
0.051099	691.557950	4.801000,,,,,
0.051778	691.506153	4.901000,,,,,
0.051893	691.433854	5.001000,,,,,
0.052646	691.396848	5.101000,,,,,
0.051418	691.496384	5.201000,,,,,
0.051882	691.505956	5.303000,,,,,
0.051990	691.456260	5.401000,,,,,
0.050628	691.563959	5.501000,,,,,
0.050649	691.573340	5.601000,,,,,
0.052405	691.376381	5.701000,,,,,
0.051314	691.469799	5.801000,,,,,
0.052083	691.397429	5.901000,,,,,
0.051460	691.474502	6.001000,,,,,
0.052429	691.438722	6.101000,,,,,
0.051282	691.495818	6.201000,,,,,
0.052114	691.481491	6.301000,,,,,
0.051858	691.532322	6.401000,,,,,
0.052859	691.427617	6.501000,,,,,
0.051503	691.492984	6.601000,,,,,
0.051738	691.495228	6.702000,,,,,
0.051099	691.509936	6.801000,,,,,
0.050909	691.502990	6.901000,,,,,
0.051634	691.484850	7.001000,,,,,
0.052030	691.471581	7.101000,,,,,
0.052063	691.516816	7.201000,,,,,
0.051343	691.560471	7.301000,,,,,
0.050802	691.574408	7.401000,,,,,
0.051863	691.510825	7.501000,,,,,
0.051830	691.465009	7.601000,,,,,
0.051363	691.516568	7.701000,,,,,
0.051873	691.447619	7.801000,,,,,
0.051824	691.449695	7.901000,,,,,
0.052012	691.389155	8.001000,,,,,
0.051380	691.518436	8.101000,,,,,
0.051665	691.502275	8.201000,,,,,
0.051344	691.559138	8.301000,,,,,
0.052099	691.451541	8.401000,,,,,
0.052740	691.403986	8.501000,,,,,
0.051520	691.468029	8.601000,,,,,
0.051128	691.536736	8.701000,,,,,
0.051168	691.488082	8.801000,,,,,
0.051810	691.441170	8.901000,,,,,
0.052516	691.451128	9.001000,,,,,
0.051563	691.526833	9.101000,,,,,
0.051411	691.524210	9.201000,,,,,
0.051885	691.497772	9.301000,,,,,
0.051155	691.533938	9.401000,,,,,
0.051617	691.476973	9.501000,,,,,
0.051997	691.429948	9.601000,,,,,
0.051860	691.439420	9.701000,,,,,
0.052076	691.420020	9.801000,,,,,
0.051937	691.478051	9.901000,,,,,
0.051366	691.524382	10.001000,,,,,
0.050762	691.570150	10.101000,,,,,
0.051818	691.472507	10.201000,,,,,
0.051882	691.507572	10.301000,,,,,
0.051548	691.498889	10.401000,,,,,
0.051334	691.509720	10.501000,,,,,
0.051423	691.508583	10.601000,,,,,
0.052120	691.451454	10.701000,,,,,
0.051759	691.462032	10.802000,,,,,
0.051380	691.537925	10.901000,,,,,
0.051733	691.510820	11.001000,,,,,
0.051847	691.497602	11.101000,,,,,
0.051896	691.484729	11.201000,,,,,
0.050387	691.593475	11.301000,,,,,
0.051903	691.445861	11.401000,,,,,
0.051587	691.476807	11.501000,,,,,
0.051391	691.498943	11.601000,,,,,
0.051633	691.486310	11.701000,,,,,
0.051961	691.478455	11.801000,,,,,
0.051056	691.555058	11.901000,,,,,
0.051082	691.558391	12.001000,,,,,
0.051521	691.474770	12.101000,,,,,
0.051658	691.502966	12.201000,,,,,
0.052054	691.458701	12.301000,,,,,
0.052294	691.388412	12.401000,,,,,
0.051758	691.410452	12.501000,,,,,
0.051222	691.484647	12.601000,,,,,
0.050567	691.543783	12.701000,,,,,
0.052018	691.429611	12.801000,,,,,
0.051242	691.536027	12.901000,,,,,
0.051299	691.540743	13.001000,,,,,
0.051203	691.498808	13.101000,,,,,
0.051733	691.469650	13.201000,,,,,
0.051907	691.462409	13.301000,,,,,
0.051972	691.454397	13.401000,,,,,
0.052199	691.422102	13.501000,,,,,
0.052730	691.414926	13.601000,,,,,
0.051886	691.519377	13.701000,,,,,
0.052004	691.509832	13.801000,,,,,
0.051723	691.556510	13.901000,,,,,
0.052132	691.501604	14.001000,,,,,
0.051509	691.519815	14.101000,,,,,
0.051308	691.539928	14.201000,,,,,
0.052115	691.444332	14.301000,,,,,
0.051332	691.517018	14.401000,,,,,
0.050039	691.591780	14.501000,,,,,
0.051703	691.422642	14.601000,,,,,
0.052037	691.459838	14.701000,,,,,
0.052406	691.457809	14.801000,,,,,
0.051896	691.505705	14.901000,,,,,
0.052353	691.404918	15.001000,,,,,
0.052056	691.433503	15.101000,,,,,
0.050943	691.484594	15.201000,,,,,
0.050963	691.487171	15.301000,,,,,
0.052133	691.437785	15.401000,,,,,
0.052170	691.486139	15.501000,,,,,
0.051552	691.487228	15.601000,,,,,
0.051684	691.529810	15.701000,,,,,
0.050973	691.558381	15.801000,,,,,
0.051332	691.527852	15.901000,,,,,
0.052106	691.424160	16.001000,,,,,
0.052416	691.428146	16.101000,,,,,
0.051971	691.440337	16.201000,,,,,
0.051305	691.540591	16.301000,,,,,
0.051648	691.491962	16.401000,,,,,
0.051554	691.509874	16.501000,,,,,
0.051320	691.577190	16.601000,,,,,
0.051848	691.475062	16.701000,,,,,
0.052128	691.467259	16.801000,,,,,
0.052348	691.461941	16.901000,,,,,
0.050909	691.529326	17.001000,,,,,
0.051609	691.461703	17.101000,,,,,
0.052262	691.472247	17.201000,,,,,
0.052007	691.447976	17.301000,,,,,
0.051553	691.498462	17.401000,,,,,
0.051341	691.532135	17.501000,,,,,
0.051801	691.466272	17.601000,,,,,
0.051251	691.533450	17.701000,,,,,
0.051074	691.506100	17.801000,,,,,
0.051293	691.504373	17.901000,,,,,
0.051981	691.454882	18.001000,,,,,
0.051397	691.505689	18.101000,,,,,
0.051896	691.469951	18.201000,,,,,
0.051527	691.525167	18.301000,,,,,
0.051081	691.574960	18.401000,,,,,
0.051511	691.523219	18.501000,,,,,
0.052292	691.441331	18.601000,,,,,
0.052087	691.463102	18.701000,,,,,
0.051335	691.505629	18.801000,,,,,
0.051481	691.480004	18.901000,,,,,
0.051511	691.492984	19.001000,,,,,
0.051211	691.540449	19.101000,,,,,
0.050983	691.514601	19.201000,,,,,
0.051945	691.492226	19.301000,,,,,
0.052328	691.464756	19.401000,,,,,
0.051722	691.534630	19.501000,,,,,
0.051442	691.534666	19.601000,,,,,
0.051319	691.496831	19.701000,,,,,
0.051562	691.510757	19.801000,,,,,
0.051133	691.541078	19.902000,,,,,
0.051697	691.476992	20.001000,,,,,
0.052024	691.484605	20.101000,,,,,
0.051019	691.546080	20.201000,,,,,
0.050890	691.538740	20.301000,,,,,
0.051681	691.479274	20.401000,,,,,
0.051585	691.504970	20.501000,,,,,
0.051456	691.502992	20.601000,,,,,
0.052487	691.429384	20.701000,,,,,
0.052341	691.403222	20.801000,,,,,
0.051574	691.475691	20.901000,,,,,
0.051049	691.474524	21.001000,,,,,
0.051507	691.519338	21.101000,,,,,
0.051898	691.470338	21.201000,,,,,
0.051498	691.539309	21.301000,,,,,
0.051431	691.519177	21.401000,,,,,
0.051692	691.495161	21.501000,,,,,
0.050883	691.532848	21.601000,,,,,
0.051134	691.478658	21.701000,,,,,
0.051419	691.505327	21.801000,,,,,
0.051853	691.434117	21.901000,,,,,
0.052136	691.450509	22.001000,,,,,
0.052035	691.468778	22.101000,,,,,
0.051751	691.526318	22.201000,,,,,
0.051218	691.550545	22.301000,,,,,
0.051061	691.545854	22.401000,,,,,
0.051651	691.526831	22.501000,,,,,
0.051838	691.469302	22.601000,,,,,
0.051265	691.497799	22.701000,,,,,
0.050898	691.557745	22.801000,,,,,
0.051490	691.490133	22.901000,,,,,
0.051712	691.494495	23.001000,,,,,
0.051048	691.553544	23.101000,,,,,
0.051802	691.516819	23.201000,,,,,
0.052301	691.431406	23.301000,,,,,
0.051819	691.532213	23.401000,,,,,
0.050885	691.563615	23.501000,,,,,
0.051296	691.524760	23.601000,,,,,
0.051090	691.518446	23.701000,,,,,
0.051408	691.522510	23.801000,,,,,
0.052213	691.467411	23.901000,,,,,
0.051422	691.554528	24.001000,,,,,
0.051178	691.539238	24.101000,,,,,
0.051444	691.519001	24.201000,,,,,
0.051511	691.538055	24.301000,,,,,
0.052127	691.463135	24.401000,,,,,
0.051145	691.478744	24.501000,,,,,
0.051961	691.446434	24.601000,,,,,
0.052281	691.440887	24.701000,,,,,
0.051375	691.509091	24.801000,,,,,
0.050547	691.593144	24.901000,,,,,
0.051357	691.532261	25.001000,,,,,
0.051664	691.525948	25.101000,,,,,
0.051663	691.494635	25.201000,,,,,
0.051240	691.509607	25.301000,,,,,
0.051744	691.474916	25.401000,,,,,
0.051599	691.474859	25.501000,,,,,
0.051354	691.513794	25.601000,,,,,
0.051516	691.473917	25.701000,,,,,
0.052143	691.501236	25.801000,,,,,
0.051689	691.535142	25.901000,,,,,
0.051667	691.542663	26.001000,,,,,
0.051899	691.486095	26.101000,,,,,
0.050887	691.570787	26.201000,,,,,
0.051244	691.507874	26.301000,,,,,
0.051490	691.498226	26.401000,,,,,
0.052372	691.401396	26.501000,,,,,
0.051807	691.471524	26.601000,,,,,
0.051401	691.530492	26.701000,,,,,
0.051441	691.549711	26.801000,,,,,
0.051954	691.468231	26.901000,,,,,
0.051310	691.537066	27.001000,,,,,
0.051616	691.514927	27.101000,,,,,
0.051862	691.470338	27.201000,,,,,
0.051602	691.486375	27.301000,,,,,
0.050939	691.534369	27.401000,,,,,
0.051112	691.526455	27.501000,,,,,
0.051453	691.545988	27.601000,,,,,
0.051667	691.512686	27.701000,,,,,
0.051999	691.497330	27.801000,,,,,
0.051735	691.506846	27.901000,,,,,
0.051513	691.460857	28.001000,,,,,
0.051111	691.508627	28.101000,,,,,
0.052203	691.411611	28.201000,,,,,
0.051890	691.438377	28.301000,,,,,
0.051484	691.506165	28.401000,,,,,
0.051045	691.586134	28.501000,,,,,
0.052102	691.497445	28.601000,,,,,
0.051337	691.566181	28.701000,,,,,
0.050138	691.620786	28.801000,,,,,
0.051166	691.544952	28.901000,,,,,
0.052180	691.438715	29.001000,,,,,
0.052466	691.444841	29.101000,,,,,
0.051692	691.469879	29.201000,,,,,
0.051728	691.479837	29.301000,,,,,
0.051833	691.510286	29.401000,,,,,
0.051163	691.538412	29.501000,,,,,
0.051429	691.576013	29.601000,,,,,
0.052016	691.510303	29.701000,,,,,
0.051532	691.540118	29.801000,,,,,
0.051137	691.554567	29.901000,,,,,
0.051107	691.526069	30.001000,,,,,
0.051353	691.493782	30.101000,,,,,
0.050973	691.527334	30.201000,,,,,
0.051720	691.487634	30.301000,,,,,
0.052230	691.465175	30.401000,,,,,
0.051797	691.493879	30.501000,,,,,
0.051278	691.536413	30.601000,,,,,
0.051179	691.546591	30.701000,,,,,
0.052015	691.495608	30.802000,,,,,
0.051747	691.463645	30.901000,,,,,
0.051352	691.491724	31.001000,,,,,
0.051627	691.479037	31.101000,,,,,
0.051663	691.491264	31.201000,,,,,
0.050962	691.565885	31.301000,,,,,
0.051027	691.548931	31.401000,,,,,
0.051608	691.557997	31.501000,,,,,
0.052015	691.474654	31.601000,,,,,
0.051788	691.474523	31.701000,,,,,
0.051894	691.483910	31.801000,,,,,
0.051457	691.481075	31.902000,,,,,
0.051240	691.467122	32.002000,,,,,
0.051465	691.467752	32.101000,,,,,
0.052397	691.410427	32.201000,,,,,
0.052128	691.465928	32.301000,,,,,
0.051115	691.552006	32.401000,,,,,
0.051306	691.569762	32.502000,,,,,
0.051257	691.546567	32.601000,,,,,
0.051447	691.532422	32.701000,,,,,
0.051308	691.501165	32.801000,,,,,
0.052177	691.465556	32.901000,,,,,
0.052492	691.369332	33.001000,,,,,
0.051810	691.513630	33.101000,,,,,
0.051108	691.551182	33.201000,,,,,
0.051355	691.539437	33.301000,,,,,
0.051050	691.569067	33.401000,,,,,
0.051852	691.465312	33.501000,,,,,
0.052034	691.443624	33.601000,,,,,
0.051989	691.468517	33.701000,,,,,
0.050992	691.506764	33.801000,,,,,
0.051299	691.471096	33.901000,,,,,
0.052042	691.470496	34.001000,,,,,
0.052036	691.444719	34.101000,,,,,
0.051137	691.510164	34.201000,,,,,
0.052034	691.495799	34.301000,,,,,
0.052305	691.464048	34.401000,,,,,
0.051303	691.514386	34.501000,,,,,
0.050703	691.580257	34.601000,,,,,
0.051660	691.471320	34.701000,,,,,
0.051877	691.470898	34.801000,,,,,
0.051469	691.524826	34.901000,,,,,
0.051096	691.568028	35.001000,,,,,
0.051835	691.454183	35.101000,,,,,
0.051178	691.513224	35.201000,,,,,
0.051350	691.516633	35.301000,,,,,
0.051581	691.515406	35.401000,,,,,
0.051699	691.500728	35.501000,,,,,
0.051922	691.481689	35.601000,,,,,
0.051714	691.497117	35.701000,,,,,
0.051363	691.522559	35.801000,,,,,
0.051167	691.490418	35.901000,,,,,
0.051149	691.563399	36.003000,,,,,
0.051793	691.514056	36.101000,,,,,
0.052045	691.476976	36.201000,,,,,
0.051483	691.519955	36.301000,,,,,
0.051080	691.516849	36.401000,,,,,
0.051724	691.445835	36.501000,,,,,
0.051644	691.462164	36.601000,,,,,
0.051359	691.527661	36.701000,,,,,
0.051711	691.470323	36.801000,,,,,
0.052506	691.442053	36.901000,,,,,
0.051133	691.556378	37.002000,,,,,
0.051233	691.559631	37.101000,,,,,
0.051191	691.573519	37.201000,,,,,
0.051567	691.525814	37.301000,,,,,
0.051763	691.480431	37.401000,,,,,
0.051913	691.421159	37.501000,,,,,
0.051823	691.451967	37.601000,,,,,
0.051093	691.540397	37.701000,,,,,
0.051321	691.498891	37.801000,,,,,
0.051709	691.494482	37.901000,,,,,
0.052077	691.505261	38.001000,,,,,
0.051497	691.564885	38.101000,,,,,
0.051811	691.489230	38.201000,,,,,
0.052207	691.431365	38.301000,,,,,
0.051692	691.493463	38.401000,,,,,
0.050437	691.556593	38.501000,,,,,
0.051703	691.503016	38.601000,,,,,
0.052394	691.497879	38.701000,,,,,
0.051779	691.515066	38.801000,,,,,
0.051278	691.576982	38.901000,,,,,
0.051563	691.558857	39.001000,,,,,
0.051478	691.536803	39.101000,,,,,
0.051652	691.511111	39.201000,,,,,
0.051801	691.481413	39.301000,,,,,
0.052123	691.434485	39.401000,,,,,
0.051324	691.536464	39.501000,,,,,
0.051223	691.536979	39.601000,,,,,
0.051545	691.498307	39.701000,,,,,
0.051230	691.513089	39.801000,,,,,
0.051129	691.554934	39.901000,,,,,
0.051552	691.525491	40.001000,,,,,
0.052353	691.418018	40.101000,,,,,
0.051572	691.497398	40.201000,,,,,
0.051361	691.486572	40.301000,,,,,
0.051596	691.473024	40.401000,,,,,
0.052133	691.449337	40.501000,,,,,
0.052251	691.446622	40.601000,,,,,
0.051342	691.556143	40.701000,,,,,
0.051665	691.534366	40.801000,,,,,
0.051718	691.512493	40.901000,,,,,
0.051282	691.493878	41.001000,,,,,
0.051255	691.503979	41.101000,,,,,
0.052140	691.428142	41.201000,,,,,
0.052198	691.440344	41.301000,,,,,
0.051682	691.504982	41.403000,,,,,
0.051875	691.516439	41.501000,,,,,
0.051294	691.515315	41.601000,,,,,
0.050573	691.568178	41.701000,,,,,
0.051627	691.534814	41.801000,,,,,
0.052426	691.447113	41.901000,,,,,
0.052053	691.442478	42.001000,,,,,
0.050583	691.541814	42.101000,,,,,
0.051176	691.497295	42.202000,,,,,
0.051907	691.507735	42.301000,,,,,
0.051371	691.521120	42.401000,,,,,
0.051404	691.542692	42.501000,,,,,
0.052190	691.496667	42.601000,,,,,
0.051893	691.471970	42.701000,,,,,
0.051463	691.489990	42.801000,,,,,
0.051285	691.501648	42.901000,,,,,
0.051903	691.436989	43.001000,,,,,
0.051885	691.461901	43.101000,,,,,
0.051863	691.477686	43.203000,,,,,
0.051711	691.490291	43.301000,,,,,
0.051369	691.556224	43.401000,,,,,
0.050756	691.575398	43.501000,,,,,
0.051184	691.547070	43.601000,,,,,
0.052086	691.501264	43.701000,,,,,
0.051743	691.507198	43.801000,,,,,
0.051974	691.426578	43.901000,,,,,
0.051657	691.475822	44.001000,,,,,
0.052018	691.431206	44.101000,,,,,
0.051344	691.525781	44.201000,,,,,
0.051069	691.564251	44.301000,,,,,
0.051650	691.518575	44.401000,,,,,
0.052230	691.481492	44.501000,,,,,
0.051465	691.487081	44.601000,,,,,
0.051343	691.516437	44.701000,,,,,
0.051196	691.527705	44.801000,,,,,
0.051243	691.514447	44.901000,,,,,
0.052137	691.461743	45.003000,,,,,
0.052252	691.460099	45.101000,,,,,
0.051973	691.497743	45.201000,,,,,
0.051527	691.533403	45.301000,,,,,
0.051150	691.532739	45.401000,,,,,
0.051808	691.487276	45.501000,,,,,
0.052145	691.434319	45.601000,,,,,
0.051366	691.479783	45.701000,,,,,
0.051901	691.481491	45.801000,,,,,
0.052171	691.419562	45.901000,,,,,
0.051219	691.553526	46.001000,,,,,
